latency_us,count
1136,1
1311,1
1314,1
1352,1
1355,1
1369,1
1408,1
1423,1
1429,1
1450,2
1475,2
1805,1
2521,1
2537,1
2583,1
2643,1
2651,1
2727,1
2825,1
2845,1
2861,1
2871,1
2873,1
2877,1
2879,1
2883,1
2893,1
2899,3
2901,1
2903,2
2905,1
2909,1
2911,2
2915,1
2917,1
2919,2
2921,1
2923,1
2925,1
2931,1
2933,1
2935,1
2937,1
2939,3
2941,3
2943,3
2945,3
2947,3
2949,3
2951,1
2953,2
2955,2
2957,1
2961,3
2963,4
2965,4
2967,4
2969,1
2971,6
2973,5
2975,1
2977,1
2979,4
2981,2
2985,4
2987,3
2989,3
2991,2
2993,1
2995,2
2997,5
2999,2
3001,3
3003,3
3005,3
3007,2
3009,2
3011,4
3013,3
3015,5
3017,4
3019,4
3021,3
3023,2
3025,1
3027,5
3029,1
3031,2
3033,2
3035,4
3037,2
3039,3
3041,2
3043,1
3049,4
3051,2
3053,1
3057,1
3059,6
3061,1
3067,2
3069,1
3071,3
3073,1
3075,3
3077,4
3081,3
3083,1
3087,2
3089,1
3091,1
3093,2
3095,1
3109,2
3113,2
3149,1
3151,1
3295,1
3431,1
3449,1
3459,1
3473,1
3497,1
3505,1
3531,1
3555,1
3561,1
3611,1
3661,1
3717,1
3737,1
3811,1
3813,1
3837,1
3839,1
3845,1
3847,1
3867,1
3875,2
3877,1
3887,1
3891,1
3893,1
3895,4
3897,2
3899,2
3901,2
3903,4
3905,1
3907,1
3909,2
3911,1
3913,2
3915,6
3917,3
3921,3
3923,4
3925,2
3927,3
3929,2
3931,3
3933,4
3935,6
3937,5
3939,7
3941,6
3943,6
3945,4
3947,6
3949,8
3951,10
3953,6
3955,7
3957,8
3959,7
3961,11
3963,11
3965,6
3967,7
3969,9
3971,11
3973,18
3975,9
3977,12
3979,6
3981,15
3983,13
3985,9
3987,12
3989,17
3991,9
3993,14
3995,18
3997,11
3999,13
4001,15
4003,12
4005,14
4007,14
4009,13
4011,15
4013,15
4015,5
4017,6
4019,10
4021,10
4023,16
4025,8
4027,10
4029,13
4031,12
4033,7
4035,5
4037,4
4039,6
4041,6
4043,9
4045,6
4047,9
4049,7
4051,2
4053,5
4055,3
4057,6
4059,3
4061,4
4063,2
4065,5
4067,2
4069,3
4071,4
4073,1
4077,2
4081,2
4083,1
4085,3
4089,3
4093,2
4095,1
4099,1
4103,2
4107,1
4115,1
4119,1
4131,1
4135,1
4143,1
4155,1
4191,1
4279,1
4315,1
4367,1
4439,1
4899,1
5999,1
6643,1
6799,1
8615,1
14319,1
