latency_us,count
1019,1
1020,1
1055,1
1071,1
1076,1
1086,1
1105,1
1140,1
1146,1
1161,1
1164,1
1167,1
1170,1
1173,1
1184,1
1186,1
1195,1
1214,1
1221,1
1230,1
1261,1
1264,1
1286,1
1288,1
1292,1
1304,1
1307,1
1341,1
1354,1
1362,1
1364,1
1365,1
1382,1
1384,1
1388,1
1392,1
1397,1
1402,1
1416,1
1417,1
1429,1
1435,2
1441,1
1442,1
1447,2
1462,1
1469,1
1471,1
1473,1
1474,1
1489,1
1490,1
1493,1
1500,1
1516,1
1517,1
1539,1
1545,1
1785,1
1831,1
2005,1
2177,1
2541,1
2543,1
2547,1
2561,1
2563,1
2569,1
2571,1
2573,1
2577,1
2587,1
2589,1
2593,1
2597,1
2603,1
2607,1
2609,1
2611,1
2615,1
2625,1
2631,1
2639,1
2645,1
2647,1
2653,1
2655,2
2669,1
2671,1
2679,1
2699,1
2707,1
2721,1
2735,1
2745,1
2749,1
2753,1
2755,1
2757,1
2765,1
2767,1
2771,1
2787,1
2793,1
2807,1
2809,1
2811,1
2815,2
2819,2
2821,1
2827,1
2835,1
2837,2
2839,1
2841,1
2843,1
2851,2
2853,1
2855,1
2859,2
2863,1
2871,4
2873,2
2875,4
2877,2
2879,1
2881,4
2883,4
2885,2
2889,2
2891,2
2893,1
2895,2
2897,1
2899,6
2901,5
2903,4
2905,4
2907,2
2909,5
2911,7
2913,8
2915,7
2917,6
2919,2
2921,6
2923,4
2925,6
2927,5
2929,5
2931,6
2933,8
2935,7
2937,8
2939,11
2941,9
2943,6
2945,18
2947,14
2949,14
2951,11
2953,18
2955,9
2957,16
2959,16
2961,11
2963,12
2965,20
2967,16
2969,14
2971,11
2973,13
2975,15
2977,21
2979,16
2981,17
2983,18
2985,22
2987,19
2989,15
2991,19
2993,16
2995,18
2997,16
2999,24
3001,15
3003,12
3005,19
3007,29
3009,17
3011,12
3013,23
3015,14
3017,12
3019,16
3021,17
3023,14
3025,18
3027,15
3029,13
3031,14
3033,15
3035,13
3037,12
3039,15
3041,12
3043,17
3045,8
3047,17
3049,9
3051,9
3053,5
3055,13
3057,6
3059,5
3061,6
3063,8
3065,6
3067,9
3069,10
3071,6
3073,5
3075,6
3077,3
3079,6
3081,3
3083,3
3085,3
3087,4
3089,4
3091,5
3095,4
3097,4
3101,1
3103,1
3105,2
3107,1
3109,5
3111,1
3113,3
3115,2
3119,2
3123,2
3125,1
3129,3
3131,2
3137,1
3141,1
3143,1
3149,1
3151,1
3153,1
3163,1
3189,1
3225,1
3229,1
3231,1
3259,1
3267,1
3275,1
3297,1
3323,1
3327,1
3331,1
3365,1
3379,1
3433,1
3461,1
3469,2
3473,1
3475,1
3477,1
3481,1
3485,1
3491,2
3497,1
3509,2
3515,1
3519,2
3527,1
3533,1
3539,1
3559,1
3569,1
3601,1
3619,1
3653,1
3655,1
3659,1
3669,1
3671,1
3673,1
3687,2
3697,1
3705,1
3713,1
3751,1
3757,1
3759,1
3767,1
3777,1
3783,1
3795,2
3797,1
3803,1
3805,2
3809,1
3813,2
3821,1
3827,1
3835,1
3839,1
3843,1
3845,3
3847,2
3849,1
3851,2
3853,1
3855,1
3857,2
3859,1
3861,2
3863,1
3865,2
3867,3
3869,8
3873,3
3875,4
3877,4
3879,3
3881,1
3883,4
3885,2
3887,6
3889,7
3891,6
3893,9
3895,3
3897,5
3899,14
3901,16
3903,11
3905,7
3907,11
3909,12
3911,16
3913,10
3915,14
3917,19
3919,25
3921,16
3923,17
3925,20
3927,21
3929,23
3931,28
3933,18
3935,17
3937,26
3939,22
3941,27
3943,30
3945,30
3947,38
3949,35
3951,45
3953,49
3955,46
3957,49
3959,50
3961,51
3963,50
3965,55
3967,57
3969,55
3971,56
3973,52
3975,55
3977,65
3979,60
3981,60
3983,70
3985,59
3987,67
3989,75
3991,59
3993,71
3995,57
3997,51
3999,60
4001,67
4003,67
4005,86
4007,62
4009,65
4011,63
4013,46
4015,58
4017,50
4019,47
4021,48
4023,41
4025,47
4027,42
4029,50
4031,37
4033,33
4035,25
4037,39
4039,36
4041,39
4043,26
4045,21
4047,31
4049,23
4051,19
4053,23
4055,19
4057,25
4059,20
4061,25
4063,16
4065,14
4067,16
4069,10
4071,9
4073,6
4075,4
4077,5
4079,6
4081,8
4083,6
4085,6
4087,5
4089,3
4091,6
4093,7
4095,4
4099,3
4103,3
4107,5
4111,2
4115,4
4119,6
4123,1
4127,4
4131,4
4135,1
4139,2
4147,1
4151,2
4155,5
4159,2
4163,2
4167,1
4191,2
4195,1
4215,1
4259,1
4263,1
4275,1
4279,1
4283,1
4307,1
4319,1
4327,1
4331,1
4351,1
4355,1
4407,1
4415,1
4455,1
4475,1
4479,1
4503,1
4511,1
4687,1
4775,1
4795,1
4819,1
4823,2
4847,1
4895,1
4919,1
4943,2
4963,1
4967,2
4971,1
4979,1
4995,1
5003,1
5011,2
5019,1
5027,1
5035,2
5055,1
5087,1
5711,1
5843,1
5851,1
5871,1
5911,1
5947,1
5959,1
5991,2
6015,2
6119,1
6407,1
6603,1
6683,1
6795,1
6935,1
6939,1
6959,1
6963,1
6999,1
7047,1
7815,1
8027,1
8279,1
8287,1
8303,2
8343,1
8543,1
8599,1
9055,1
9455,1
9631,1
9639,1
9679,1
10959,1
11023,1
12951,1
12991,1
13087,1
14095,1
14999,1
16071,1
18943,1
19007,2
19967,1
20031,1
20079,1
