latency_us,count
1054,1
1078,1
1090,1
1099,1
1101,1
1102,1
1103,1
1115,1
1116,1
1117,1
1118,1
1137,1
1142,1
1143,1
1144,1
1145,1
1147,1
1156,1
1157,1
1167,1
1169,1
1171,1
1172,1
1180,1
1184,2
1190,1
1198,1
1205,1
1207,1
1213,1
1217,1
1219,1
1220,1
1225,2
1228,1
1230,1
1235,1
1237,1
1239,1
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1249,1
1255,1
1257,2
1258,1
1260,2
1262,1
1269,2
1278,2
1280,1
1281,2
1282,1
1283,1
1288,2
1294,1
1295,1
1299,1
1303,1
1314,2
1317,1
1322,1
1325,1
1326,1
1327,1
1329,1
1337,1
1343,1
1345,1
1346,2
1351,1
1352,1
1355,1
1362,2
1363,2
1366,1
1370,1
1374,1
1376,1
1382,1
1385,1
1388,1
1396,1
1399,2
1401,1
1402,1
1412,2
1414,1
1415,1
1417,1
1422,1
1433,1
1442,2
1462,2
1472,1
1478,1
1481,1
1492,1
1494,1
1501,1
1511,1
1512,1
1529,1
1547,1
1582,1
1583,1
1620,1
1625,1
1632,1
1699,1
1773,1
1806,1
1832,1
1850,1
1904,1
2000,1
2061,1
2095,1
2269,1
2273,1
2317,1
2335,1
2381,1
2383,1
2391,1
2395,1
2399,1
2407,1
2411,1
2423,1
2427,1
2431,1
2457,1
2465,1
2477,1
2485,1
2487,2
2493,2
2503,1
2505,1
2513,1
2517,1
2537,1
2545,1
2551,1
2559,1
2563,1
2573,1
2575,1
2577,1
2579,2
2583,2
2585,2
2589,1
2599,1
2601,1
2607,1
2609,1
2613,1
2625,1
2633,2
2641,1
2643,1
2647,1
2649,1
2657,1
2663,1
2665,2
2669,1
2673,4
2675,1
2677,3
2679,2
2685,1
2689,1
2691,1
2697,3
2699,2
2701,1
2707,1
2711,2
2713,2
2715,1
2719,2
2723,2
2725,1
2727,2
2729,1
2731,1
2733,1
2737,3
2739,1
2741,2
2743,1
2745,1
2747,2
2749,1
2751,2
2755,1
2757,1
2759,1
2761,3
2763,2
2765,2
2769,1
2771,1
2773,1
2779,4
2783,1
2785,1
2787,2
2791,1
2793,1
2795,3
2799,2
2801,4
2803,2
2805,2
2807,1
2809,3
2811,3
2813,3
2817,4
2819,2
2821,4
2823,2
2825,3
2827,3
2829,1
2831,2
2833,1
2835,1
2837,6
2839,1
2841,2
2843,3
2845,1
2847,2
2849,3
2851,4
2853,2
2855,7
2857,3
2859,2
2861,3
2863,3
2865,4
2867,3
2869,3
2871,5
2873,8
2875,10
2877,8
2879,6
2881,8
2883,5
2885,4
2887,5
2889,11
2891,7
2893,3
2895,11
2897,6
2899,11
2901,9
2903,10
2905,9
2907,5
2909,6
2911,6
2913,10
2915,11
2917,11
2919,16
2921,20
2923,22
2925,14
2927,13
2929,16
2931,17
2933,15
2935,21
2937,20
2939,22
2941,18
2943,21
2945,19
2947,32
2949,23
2951,17
2953,17
2955,28
2957,18
2959,33
2961,27
2963,23
2965,28
2967,18
2969,29
2971,22
2973,31
2975,36
2977,39
2979,27
2981,37
2983,42
2985,28
2987,31
2989,32
2991,32
2993,44
2995,46
2997,38
2999,41
3001,28
3003,35
3005,44
3007,20
3009,50
3011,31
3013,33
3015,41
3017,36
3019,33
3021,23
3023,28
3025,33
3027,29
3029,22
3031,17
3033,24
3035,22
3037,21
3039,22
3041,22
3043,23
3045,20
3047,34
3049,22
3051,16
3053,16
3055,24
3057,20
3059,17
3061,21
3063,14
3065,17
3067,13
3069,11
3071,15
3073,9
3075,10
3077,7
3079,16
3081,7
3083,11
3085,12
3087,5
3089,6
3091,4
3093,4
3095,1
3097,2
3099,3
3101,6
3103,3
3105,4
3107,3
3109,3
3111,4
3113,5
3115,6
3117,1
3119,6
3121,3
3123,2
3127,2
3129,1
3131,4
3133,3
3137,2
3141,2
3143,4
3145,3
3147,1
3149,3
3153,1
3155,1
3157,2
3165,1
3167,1
3177,2
3179,1
3183,3
3191,1
3201,1
3213,1
3217,1
3229,2
3231,1
3243,1
3249,1
3261,1
3269,1
3271,2
3273,1
3287,1
3289,1
3295,3
3315,1
