latency_us,count
966,1
973,1
977,1
995,1
1016,1
1017,1
1035,1
1041,1
1042,1
1043,1
1048,1
1052,1
1053,1
1057,1
1060,1
1061,2
1062,2
1063,1
1064,1
1065,1
1067,2
1069,2
1070,1
1071,3
1072,1
1077,1
1079,1
1081,1
1084,1
1086,3
1087,1
1088,1
1089,1
1090,4
1091,1
1092,2
1093,1
1096,3
1097,1
1098,2
1099,1
1100,1
1101,1
1102,1
1103,1
1104,1
1107,1
1112,1
1113,1
1114,1
1115,2
1116,1
1117,2
1118,1
1119,1
1120,3
1126,1
1127,1
1128,2
1132,2
1133,1
1134,1
1135,2
1137,3
1138,1
1139,2
1140,1
1141,2
1143,2
1144,1
1146,1
1148,1
1151,3
1152,1
1153,2
1154,3
1156,1
1157,1
1158,1
1161,2
1162,1
1164,1
1165,1
1166,1
1167,4
1168,1
1169,1
1170,4
1171,1
1174,1
1175,2
1176,2
1177,1
1179,2
1180,3
1181,3
1182,1
1183,1
1185,4
1186,4
1187,1
1191,2
1194,2
1197,3
1200,2
1201,3
1202,1
1203,2
1204,3
1205,1
1206,1
1208,1
1210,1
1212,2
1213,2
1216,1
1217,1
1218,1
1219,4
1220,1
1221,1
1223,2
1224,1
1225,1
1226,2
1230,2
1231,4
1232,3
1233,2
1234,1
1235,1
1238,1
1239,1
1241,1
1242,1
1243,2
1244,2
1245,2
1246,1
1247,4
1248,1
1249,2
1250,1
1251,3
1252,1
1253,2
1254,1
1255,2
1256,4
1257,1
1259,2
1260,3
1261,1
1264,1
1265,2
1267,3
1268,1
1269,1
1270,2
1271,2
1272,1
1274,1
1275,3
1276,2
1277,2
1278,1
1279,2
1280,2
1281,4
1282,1
1283,3
1284,1
1285,2
1286,2
1287,4
1288,3
1289,1
1290,1
1292,1
1293,2
1294,2
1295,1
1296,1
1297,1
1298,4
1299,1
1300,1
1301,1
1303,3
1304,2
1305,2
1307,2
1308,2
1309,2
1310,1
1313,1
1314,1
1315,1
1317,2
1318,3
1319,1
1320,2
1321,3
1322,1
1323,2
1324,1
1326,2
1327,4
1328,3
1329,1
1330,6
1331,4
1332,3
1333,2
1334,1
1335,2
1336,2
1337,1
1338,3
1339,1
1340,2
1341,1
1343,3
1344,2
1345,2
1346,1
1347,3
1348,1
1351,1
1352,2
1353,3
1355,2
1356,2
1357,1
1360,1
1361,1
1362,1
1363,1
1364,6
1365,2
1366,1
1367,1
1368,1
1370,1
1371,1
1372,3
1373,3
1374,1
1375,1
1376,2
1377,3
1378,1
1379,2
1380,1
1381,1
1382,2
1383,1
1384,1
1385,1
1386,2
1387,1
1388,1
1389,1
1391,2
1392,2
1393,1
1394,2
1395,2
1396,1
1397,3
1398,4
1399,1
1400,2
1401,3
1402,2
1403,1
1405,1
1406,2
1408,4
1409,2
1410,1
1411,3
1412,2
1415,1
1416,1
1417,1
1418,2
1419,1
1422,2
1423,2
1424,1
1425,1
1428,2
1429,4
1430,1
1433,1
1434,2
1435,1
1437,1
1438,2
1441,1
1444,2
1445,1
1447,1
1449,1
1452,1
1455,2
1457,2
1459,3
1460,1
1461,3
1462,2
1464,1
1465,2
1466,2
1467,1
1470,1
1471,2
1473,2
1474,1
1475,2
1479,1
1482,3
1483,3
1486,2
1487,2
1488,1
1489,2
1491,3
1492,1
1498,3
1500,1
1501,1
1503,1
1504,1
1505,1
1506,2
1510,1
1512,1
1514,1
1515,1
1516,1
1517,2
1519,1
1520,1
1524,1
1525,1
1528,1
1529,2
1530,2
1536,2
1541,1
1544,1
1546,1
1547,2
1555,1
1557,1
1559,1
1560,1
1564,1
1572,1
1573,2
1577,2
1578,1
1580,1
1586,1
1593,1
1595,1
1602,1
1604,1
1609,2
1616,1
1626,1
1627,1
1629,1
1636,2
1638,1
1641,2
1644,1
1649,1
1650,1
1657,1
1658,1
1659,1
1660,1
1662,1
1665,1
1668,1
1669,1
1672,1
1673,2
1676,1
1679,1
1682,1
1687,1
1690,1
1692,1
1708,1
1712,1
1713,1
1716,1
1729,1
1741,1
1749,1
1751,1
1768,1
1779,1
1780,1
1785,1
1793,1
1808,1
1814,1
1835,1
1838,2
1841,1
1852,1
1862,2
1871,1
1872,1
1890,1
1896,1
1924,1
1932,1
1949,1
1951,1
1952,1
1953,1
1977,1
2000,1
2003,1
2005,1
2011,1
2013,1
2022,1
2025,1
2030,1
2037,1
2038,1
2042,1
2049,1
2067,1
2073,1
2081,1
2085,1
2095,1
2101,2
2109,1
2113,1
2117,1
2129,1
2137,1
2195,1
2209,1
2211,1
2225,1
2243,1
2245,1
2251,1
2253,1
2259,1
2261,1
2285,1
2299,1
2303,1
2325,1
2337,1
2341,1
2345,1
2355,1
2361,1
2365,3
2369,1
2387,1
2393,1
2395,2
2403,1
2405,1
2413,1
2417,2
2419,1
2425,1
2427,1
2429,1
2433,1
2437,1
2439,2
2443,1
2445,1
2447,2
2457,1
2459,1
2461,1
2465,1
2471,2
2473,1
2479,1
2481,1
2485,1
2489,1
2491,3
2493,2
2497,2
2499,1
2501,1
2503,1
2507,4
2509,1
2511,1
2517,2
2519,2
2525,1
2527,3
2531,3
2533,2
2535,3
2537,2
2539,2
2543,3
2545,2
2547,3
2551,2
2553,6
2555,4
2559,1
2561,1
2563,3
2565,1
2567,3
2571,2
2575,2
2577,4
2579,2
2581,3
2583,1
2585,3
2587,2
2589,2
2591,3
2593,2
2595,2
2597,8
2599,3
2601,3
2603,4
2605,2
2607,4
2609,3
2611,2
2613,6
2617,6
2619,2
2621,4
2623,1
2625,5
2627,4
2629,3
2631,4
2633,2
2635,4
2637,8
2639,2
2641,5
2643,3
2645,3
2647,8
2649,3
2651,3
2653,3
2655,3
2657,2
2659,2
2661,2
2663,3
2665,5
2667,3
2669,7
2671,4
2673,3
2675,2
2677,3
2679,2
2681,6
2683,2
2685,2
2687,2
2689,7
2691,3
2693,5
2695,6
2697,4
2699,4
2701,4
2703,7
2705,8
2707,3
2709,5
2711,4
2713,3
2715,5
2717,5
2719,3
2721,4
2723,2
2725,5
2727,4
2729,5
2731,5
2733,7
2735,3
2737,7
2739,8
2741,5
2743,5
2745,8
2747,8
2749,4
2751,8
2753,12
2755,7
2757,4
2759,4
2761,8
2763,10
2765,8
2767,7
2769,11
2771,6
2773,4
2775,4
2777,5
2779,7
2781,3
2783,5
2785,8
2787,9
2789,10
2791,9
2793,7
2795,5
2797,12
2799,9
2801,8
2803,5
2805,11
2807,12
2809,9
2811,15
2813,18
2815,8
2817,10
2819,9
2821,9
2823,9
2825,15
2827,8
2829,15
2831,10
2833,10
2835,11
2837,10
2839,9
2841,15
2843,9
2845,11
2847,5
2849,22
2851,12
2853,16
2855,23
2857,23
2859,26
2861,17
2863,19
2865,19
2867,22
2869,27
2871,21
2873,23
2875,28
2877,23
2879,26
2881,31
2883,32
2885,37
2887,33
2889,27
2891,46
2893,39
2895,38
2897,43
2899,49
2901,41
2903,45
2905,52
2907,55
2909,53
2911,43
2913,51
2915,61
2917,54
2919,63
2921,50
2923,73
2925,66
2927,70
2929,65
2931,73
2933,85
2935,87
2937,98
2939,92
2941,95
2943,77
2945,99
2947,110
2949,78
2951,142
2953,118
2955,109
2957,127
2959,137
2961,135
2963,131
2965,130
2967,131
2969,157
2971,126
2973,138
2975,145
2977,179
2979,157
2981,175
2983,172
2985,145
2987,189
2989,146
2991,183
2993,183
2995,165
2997,172
2999,190
3001,176
3003,172
3005,172
3007,161
3009,193
3011,190
3013,171
3015,150
3017,185
3019,159
3021,159
3023,165
3025,147
3027,136
3029,117
3031,122
3033,139
3035,147
3037,122
3039,114
3041,118
3043,101
3045,117
3047,101
3049,112
3051,88
3053,103
3055,87
3057,69
3059,85
3061,82
3063,75
3065,70
3067,58
3069,51
3071,74
3073,45
3075,49
3077,48
3079,46
3081,46
3083,46
3085,40
3087,38
3089,30
3091,33
3093,44
3095,25
3097,24
3099,18
3101,27
3103,26
3105,21
3107,21
3109,13
3111,22
3113,18
3115,12
3117,14
3119,7
3121,9
3123,12
3125,14
3127,8
3129,13
3131,7
3133,16
3135,9
3137,8
3139,8
3141,9
3143,6
3145,10
3147,4
3149,5
3151,3
3153,6
3155,8
3157,3
3159,3
3161,2
3163,3
3165,1
3167,2
3169,4
3171,5
3173,4
3175,2
3177,3
3179,2
3181,5
3183,2
3187,3
3189,1
3191,2
3193,1
3195,3
3199,1
3201,3
3203,3
3205,3
3207,3
3211,1
3213,2
3215,4
3217,1
3219,1
3221,1
3223,4
3225,1
3229,2
3231,1
3233,1
3235,1
3237,4
3239,2
3241,2
3243,4
3245,3
3247,2
3249,1
3253,1
3255,1
3257,2
3259,2
3263,4
3265,1
3267,2
3269,1
3271,1
3273,1
3275,2
3277,4
3279,1
3281,3
3283,1
3285,4
3287,4
3289,1
3291,2
3293,3
3295,1
3297,1
3299,4
3301,1
3305,3
3307,2
3309,1
3311,1
3315,1
3317,1
3319,2
3323,4
3325,2
3329,3
3331,1
3335,2
3341,1
3343,4
3345,2
3347,1
3349,1
3351,1
3353,4
3355,3
3357,2
3359,4
3361,3
3363,2
3367,3
3369,1
3371,3
3373,1
3375,3
3377,4
3379,1
3381,1
3385,1
3389,3
3391,1
3393,4
3395,2
3397,3
3399,2
3401,2
3403,3
3405,2
3407,1
3409,3
3411,1
3413,2
3415,2
3417,4
3421,2
3423,1
3425,6
3433,2
3435,1
3437,3
3439,2
3441,1
3443,1
3445,2
3447,1
3453,1
3455,7
3459,2
3461,2
3463,1
3465,2
3467,8
3469,5
3471,4
3473,2
3475,4
3477,2
3479,2
3481,3
3483,3
3485,4
3487,2
3489,1
3493,4
3495,1
3497,3
3499,3
3501,1
3503,1
3505,1
3507,2
3509,2
3511,2
3513,3
3515,1
3517,6
3519,5
3521,6
3523,3
3525,1
3529,4
3531,1
3533,2
3535,4
3539,3
3541,1
3543,3
3545,2
3547,5
3549,1
3551,5
3553,4
3555,2
3557,4
3559,3
3561,1
3563,4
3565,4
3567,6
3569,6
3571,4
3573,1
3575,4
3577,3
3579,5
3581,6
3583,5
3585,3
3587,6
3589,2
3591,6
3593,3
3595,4
3597,3
3599,6
3601,4
3603,4
3605,3
3607,4
3609,6
3611,7
3613,4
3615,5
3617,4
3619,3
3621,11
3623,3
3625,2
3627,4
3629,5
3631,5
3635,11
