latency_us,count
0,1701
1,3686
2,2551
3,1540
4,1259
5,1250
6,1260
7,1289
8,1429
9,1408
10,1384
11,1280
12,1225
13,1101
14,1040
15,958
16,830
17,721
18,710
19,581
20,511
21,460
22,402
23,408
24,349
25,331
26,337
27,305
28,311
29,305
30,286
31,276
32,266
33,263
34,241
35,232
36,242
37,236
38,222
39,218
40,197
41,198
42,171
43,186
44,156
45,157
46,154
47,159
48,147
49,147
50,150
51,117
52,107
53,141
54,118
55,125
56,115
57,106
58,108
59,75
60,86
61,81
62,78
63,70
64,65
65,71
66,65
67,59
68,60
69,63
70,58
71,47
72,46
73,46
74,42
75,47
76,46
77,35
78,40
79,36
80,32
81,41
82,46
83,35
84,30
85,35
86,33
87,22
88,27
89,31
90,28
91,29
92,30
93,22
94,26
95,18
96,25
97,25
98,26
99,23
100,22
101,14
102,22
103,26
104,20
105,19
106,17
107,31
108,22
109,15
110,18
111,23
112,10
113,18
114,24
115,10
116,15
117,17
118,12
119,13
120,14
121,10
122,13
123,11
124,10
125,9
126,9
127,10
128,11
129,7
130,11
131,11
132,17
133,12
134,8
135,17
136,21
137,13
138,7
139,15
140,9
141,27
142,8
143,13
144,14
145,13
146,18
147,11
148,11
149,10
150,9
151,8
152,10
153,10
154,9
155,13
156,9
157,10
158,17
159,10
160,15
161,12
162,13
163,8
164,8
165,11
166,17
167,13
168,11
169,17
170,10
171,13
172,14
173,22
174,15
175,11
176,13
177,14
178,11
179,17
180,13
181,17
182,18
183,10
184,15
185,11
186,14
187,13
188,12
189,10
190,9
191,12
192,11
193,11
194,14
195,15
196,11
197,9
198,10
199,13
200,11
201,12
202,13
203,7
204,7
205,9
206,9
207,3
208,10
209,9
210,5
211,7
212,11
213,15
214,8
215,8
216,3
217,10
218,7
219,7
220,11
221,6
222,7
223,2
224,8
225,5
226,6
227,10
228,8
229,6
230,9
231,3
232,6
233,7
234,6
235,6
236,4
237,9
238,5
239,4
240,1
241,3
242,7
243,3
244,3
245,2
246,5
247,2
248,6
249,3
250,3
251,3
252,3
253,4
254,3
255,7
256,3
257,4
258,6
259,4
260,1
261,3
262,2
263,2
264,3
265,3
266,2
267,4
268,1
269,3
271,3
272,8
273,4
274,4
275,6
276,6
277,2
278,4
279,4
280,1
281,5
282,3
283,4
285,4
286,1
287,2
288,3
289,4
290,1
291,2
292,2
293,3
294,2
297,1
298,1
299,1
300,2
302,2
303,1
304,1
305,4
306,3
307,2
308,4
309,4
310,1
311,1
312,2
313,3
314,1
315,1
316,3
318,3
319,3
320,1
321,1
323,2
325,4
328,1
330,1
332,1
337,1
339,1
340,2
348,1
350,1
353,1
354,1
358,1
359,1
360,1
362,1
364,1
365,1
366,2
369,1
375,4
383,2
386,1
389,1
391,1
395,1
397,1
411,1
420,1
423,1
428,2
433,1
436,1
439,1
457,1
460,1
466,1
472,3
473,1
478,1
484,1
488,1
490,2
504,1
515,1
519,1
553,1
616,1
631,1
645,1
730,1
745,1
781,1
794,1
803,1
855,1
863,1
1038,1
1087,1
1445,1
1465,1
1509,1
1573,1
2565,1
2867,1
3639,1
4551,1
5523,1
5983,1
7071,1
7243,1
7299,1
7763,1
8543,1
8871,1
8951,1
9071,1
9375,1
10055,1
11311,1
11431,1
11599,1
11655,1
12023,1
12871,1
13855,1
21967,1
23199,1
24079,1
26575,1
