latency_us,count
0,197
1,234
2,213
3,135
4,67
5,19
6,13
7,20
8,14
9,12
10,7
11,6
12,3
13,6
14,3
15,6
16,7
17,2
18,4
19,2
20,6
21,4
22,7
23,9
24,5
25,8
26,8
27,12
28,10
29,3
30,2
31,4
32,1
33,2
34,2
35,1
38,2
39,1
47,2
48,2
49,1
51,1
54,1
62,1
63,1
64,1
66,1
68,1
71,1
72,1
78,1
80,1
83,2
85,1
86,1
87,1
90,1
95,1
100,1
101,1
103,1
106,2
107,1
114,2
115,1
117,1
118,1
124,1
125,2
128,1
132,1
133,1
134,1
136,4
137,1
138,2
144,1
145,1
146,1
149,1
154,1
157,1
159,1
162,2
175,2
177,1
180,1
183,1
190,2
192,1
193,1
194,1
195,1
198,1
202,1
203,1
205,1
206,1
209,2
210,1
211,1
213,3
217,1
220,1
222,1
223,1
224,1
227,1
234,2
235,1
238,1
240,1
241,1
242,2
245,1
246,2
247,1
248,1
251,2
252,1
254,1
255,1
256,1
259,1
260,1
262,2
263,1
265,1
266,1
270,1
272,2
273,1
278,1
280,1
283,1
284,1
287,2
292,1
297,2
300,1
310,2
313,1
314,1
316,1
320,2
322,1
326,2
327,1
328,2
331,1
333,2
334,1
335,1
338,2
339,2
344,2
346,2
350,2
353,2
355,1
357,1
359,1
360,1
361,3
362,1
366,1
367,1
368,1
369,2
370,1
372,2
373,2
376,3
377,1
378,3
381,1
382,1
385,2
393,2
405,1
406,2
407,1
409,1
410,1
412,2
413,3
416,1
417,1
424,1
425,1
431,2
436,1
437,1
440,1
441,1
444,1
445,2
446,1
450,1
451,1
455,1
456,3
457,1
459,1
463,2
466,1
467,1
469,1
470,1
471,3
473,1
474,1
475,1
476,1
477,1
479,1
481,3
482,3
488,1
490,1
493,1
494,2
495,1
498,1
499,4
500,1
501,4
503,1
504,3
505,3
507,1
508,1
509,1
512,1
513,1
514,1
518,3
522,1
525,1
526,1
527,1
528,1
529,1
532,1
533,5
534,1
537,1
540,1
543,1
546,1
548,1
554,1
559,1
560,1
561,2
562,1
565,1
566,1
567,1
568,1
569,2
570,1
571,1
572,2
573,2
579,1
588,1
591,2
593,1
594,1
595,1
596,1
598,1
601,1
602,1
605,1
607,2
610,1
612,2
614,1
623,1
624,1
627,1
628,2
629,1
630,2
634,1
635,2
640,1
647,2
654,1
655,2
661,1
663,1
666,1
668,1
670,3
672,1
674,1
676,1
678,3
679,1
682,1
685,1
690,2
691,1
694,1
696,1
699,1
700,1
701,2
705,1
707,1
708,1
709,1
710,1
713,3
714,1
715,1
717,1
719,1
721,1
722,2
723,1
724,1
728,2
731,1
732,3
734,1
736,1
737,1
741,1
742,1
743,1
751,1
754,1
755,1
756,1
757,2
758,1
759,1
760,1
763,1
764,2
772,2
773,1
775,1
776,1
778,1
782,2
789,1
795,4
798,1
799,1
801,1
806,2
810,1
811,1
813,1
814,1
817,1
819,1
820,2
823,1
824,1
825,3
826,2
832,1
833,1
834,1
835,1
836,1
837,1
842,1
846,1
848,1
849,1
850,1
854,1
856,1
858,2
859,1
860,1
863,1
864,1
865,2
866,1
867,1
868,1
870,1
871,1
873,1
874,1
878,1
879,1
880,1
881,1
885,2
887,1
888,2
889,1
892,1
893,1
896,1
897,1
899,2
904,1
906,2
908,1
912,1
914,1
917,1
922,1
925,2
926,1
928,2
930,1
931,2
934,2
935,3
936,1
937,1
938,1
940,1
943,1
946,1
947,1
949,1
951,1
953,1
960,2
961,1
962,2
966,1
967,1
969,1
970,2
973,1
976,1
977,1
978,1
979,2
985,1
987,2
990,1
991,1
997,1
998,1
999,1
1000,1
1001,1
1002,1
1004,5
1007,1
1009,1
1011,2
1012,1
1014,1
1015,1
1016,2
1017,1
1025,1
1028,1
1032,1
1036,1
1037,1
1039,1
1041,1
1046,1
1054,2
1055,1
1057,1
1060,1
1063,1
1064,1
1066,1
1067,2
1069,2
1070,1
1072,2
1078,1
1080,1
1081,1
1085,1
1088,1
1093,1
1095,1
1098,1
1099,1
1101,2
1104,1
1106,2
1108,1
1109,2
1111,1
1112,3
1113,1
1115,1
1118,1
1121,1
1127,1
1128,1
1129,1
1131,1
1132,1
1135,1
1138,1
1139,1
1146,1
1147,1
1148,1
1150,1
1151,1
1152,1
1155,1
1157,1
1161,3
1162,1
1163,1
1169,1
1170,1
1175,1
1176,2
1180,1
1181,1
1182,1
1184,2
1185,2
1187,2
1189,3
1191,3
1192,2
1195,1
1197,3
1198,1
1199,1
1200,2
1202,1
1203,2
1208,1
1212,1
1214,1
1216,1
1219,2
1220,1
1221,1
1222,1
1224,3
1227,1
1229,1
1231,1
1238,1
1244,1
1247,1
1248,1
1249,1
1250,1
1257,3
1258,2
1269,1
1274,2
1275,1
1277,1
1278,2
1283,1
1284,1
1287,1
1288,1
1291,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,2
1310,1
1311,1
1312,1
1316,1
1321,1
1326,1
1328,1
1330,3
1332,2
1334,1
1341,1
1342,2
1349,1
1352,2
1356,2
1358,1
1359,1
1363,1
1364,1
1367,1
1369,1
1370,2
1371,1
1377,2
1378,1
1379,1
1382,2
1385,1
1386,2
1387,1
1389,1
1390,2
1402,1
1405,1
1406,1
1409,4
1414,1
