latency_us,count
1217,1
1357,1
1411,1
1415,1
1505,1
1506,1
1512,1
1517,1
1531,2
1540,1
1542,1
1560,1
1633,1
1710,1
1767,1
1772,1
2399,1
2409,1
2453,1
2479,1
2515,1
2523,1
2595,1
2653,1
2685,1
2701,2
2713,1
2719,1
2751,1
2753,1
2755,1
2761,1
2775,1
2785,1
2811,1
2857,2
2861,1
2863,1
2865,1
2891,1
2901,1
2905,2
2911,1
2913,1
2915,1
2927,1
2933,2
2943,2
2945,1
2947,2
2949,1
2951,1
2953,2
2955,3
2957,2
2959,2
2963,2
2967,1
2969,1
2971,1
2973,2
2975,3
2977,3
2979,1
2981,2
2983,5
2985,3
2987,2
2989,3
2991,2
2993,2
2995,2
2997,3
2999,2
3001,2
3003,5
3005,3
3009,1
3011,2
3013,4
3015,3
3017,3
3019,2
3023,4
3025,2
3027,1
3029,1
3031,4
3033,1
3035,2
3041,3
3043,3
3045,1
3049,2
3051,2
3053,2
3055,3
3057,2
3063,1
3065,2
3067,1
3073,1
3077,2
3079,1
3083,2
3087,2
3089,1
3095,1
3125,1
3133,1
3147,1
3153,1
3159,1
3171,1
3175,1
3177,1
3195,1
3197,1
3203,1
3207,1
3215,1
3219,1
3223,1
3237,1
3289,2
3299,2
3309,1
3313,1
3323,1
3339,1
3349,1
3373,1
3375,1
3377,2
3381,1
3401,2
3411,1
3435,1
3457,2
3469,2
3497,1
3503,1
3507,1
3525,1
3527,1
3533,2
3535,1
3539,1
3547,1
3549,1
3553,2
3561,1
3573,1
3579,1
3581,1
3583,1
3585,1
3589,2
3597,2
3603,1
3615,1
3617,1
3627,1
3643,2
3655,1
3663,1
3665,1
3673,1
3679,1
3685,1
3689,1
3697,1
3707,1
3727,1
3749,1
3761,1
3765,1
3769,1
3773,1
3775,1
3781,1
3789,1
3793,2
3795,1
3799,3
3803,1
3811,2
3817,1
3819,1
3821,1
3823,1
3827,3
3845,1
3847,1
3855,2
3859,1
3867,1
3869,2
3871,1
3877,1
3879,1
3881,1
3883,1
3885,1
3887,1
3891,1
3895,1
3899,4
3903,1
3905,1
3907,2
3909,2
3911,3
3913,4
3915,4
3917,1
3919,1
3921,2
3923,2
3925,3
3927,6
3929,3
3931,4
3933,5
3935,2
3937,3
3939,4
3941,6
3943,4
3945,4
3947,6
3949,4
3951,9
3953,3
3955,4
3957,7
3959,7
3961,8
3963,4
3965,8
3967,6
3969,3
3971,7
3973,10
3975,10
3977,9
3979,9
3981,14
3983,6
3985,12
3987,9
3989,8
3991,4
3993,13
3995,10
3997,11
3999,5
4001,13
4003,7
4005,8
4007,13
4009,10
4011,10
4013,8
4015,6
4017,4
4019,9
4021,8
4023,8
4025,5
4027,10
4029,7
4031,2
4033,1
4035,7
4037,6
4039,7
4041,4
4043,6
4045,9
4047,4
4049,4
4051,8
4053,4
4055,3
4057,2
4059,4
4061,1
4063,4
4067,3
4069,1
4071,4
4073,1
4075,3
4077,2
4079,2
4081,2
4083,5
4085,2
4087,1
4089,1
4091,4
4093,1
4095,2
4099,2
4103,1
4107,1
4111,4
4115,1
4119,1
4123,1
4131,2
4135,1
4139,2
4143,2
4147,1
4151,3
4163,2
4167,1
4175,2
4183,2
4187,5
4191,2
4199,2
4211,2
4215,1
4223,1
4227,1
4235,1
4247,1
4251,2
4259,2
4263,1
4271,3
4275,1
4279,1
4283,1
4287,1
4295,1
4299,2
4307,2
4319,1
4327,1
4339,1
4351,2
4359,1
4363,1
4367,2
4371,2
4375,1
4379,2
4391,1
4399,3
4403,3
4407,1
4411,1
4415,1
4423,3
4431,1
4435,2
4439,2
4443,1
4451,1
4459,1
4463,2
4467,1
4471,1
4475,1
4483,1
4495,1
4499,2
4507,1
4523,2
4527,1
4531,1
4547,1
4563,1
4575,1
4579,1
4583,3
4595,1
4603,1
4607,1
4615,1
4643,1
4655,1
4687,1
4691,1
4735,1
4767,1
4891,1
4915,1
4991,1
5055,1
5699,1
7251,1
7703,1
7947,1
7951,1
8099,1
8303,1
8375,1
8831,1
8903,1
9559,1
12655,1
14983,1
