latency_us,count
1149,1
1162,1
1191,1
1197,1
1231,1
1242,1
1298,1
1327,1
1389,1
1408,1
1423,1
1438,1
1475,1
1483,1
1490,1
1491,1
1492,1
1508,1
1527,1
1531,1
1540,1
1543,1
1558,1
1563,1
1568,1
1577,1
1580,1
1581,1
1585,1
1595,1
1600,1
1604,2
1609,2
1617,1
1618,1
1625,1
1629,1
1636,1
1658,1
1659,1
1672,1
1696,1
1710,1
1720,1
1742,1
1758,1
2131,1
2169,1
2235,1
2311,1
2331,1
2333,1
2345,1
2363,1
2365,1
2381,1
2413,1
2429,1
2451,1
2463,1
2473,1
2491,2
2493,1
2497,1
2507,1
2513,1
2525,2
2529,1
2533,1
2551,1
2559,1
2561,1
2569,1
2579,2
2581,1
2585,1
2589,3
2595,1
2597,1
2601,1
2609,2
2611,2
2615,2
2623,1
2625,1
2629,2
2641,4
2643,1
2645,1
2653,1
2661,1
2663,1
2665,1
2669,1
2675,2
2681,1
2685,3
2687,1
2691,1
2693,3
2699,1
2701,1
2703,1
2705,1
2707,1
2709,1
2719,2
2723,1
2725,1
2731,1
2735,1
2737,1
2739,1
2745,4
2747,2
2751,3
2753,1
2755,1
2757,1
2763,1
2765,2
2769,2
2771,1
2773,2
2777,1
2779,1
2781,2
2783,1
2785,1
2787,1
2793,1
2795,1
2797,1
2799,3
2801,1
2805,1
2809,1
2811,1
2813,1
2817,1
2821,3
2827,1
2829,1
2831,2
2833,1
2835,2
2839,2
2845,1
2847,1
2849,1
2851,2
2853,1
2859,1
2861,1
2863,1
2867,1
2873,1
2877,1
2879,3
2881,2
2883,3
2887,3
2889,3
2891,3
2893,1
2895,3
2897,4
2899,1
2901,3
2903,1
2905,3
2907,4
2909,1
2911,4
2913,1
2915,4
2917,3
2919,1
2921,1
2923,4
2925,4
2927,5
2929,6
2931,5
2933,4
2935,4
2937,5
2939,4
2941,9
2943,7
2945,8
2947,5
2949,10
2951,3
2953,15
2955,10
2957,5
2959,6
2961,8
2963,3
2965,15
2967,10
2969,13
2971,6
2973,10
2975,9
2977,17
2979,12
2981,11
2983,17
2985,13
2987,11
2989,15
2991,15
2993,10
2995,13
2997,10
2999,18
3001,17
3003,13
3005,15
3007,12
3009,11
3011,15
3013,10
3015,17
3017,14
3019,16
3021,13
3023,20
3025,11
3027,9
3029,13
3031,4
3033,12
3035,9
3037,9
3039,6
3041,9
3043,7
3045,7
3047,7
3049,8
3051,9
3053,10
3055,13
3057,9
3059,8
3061,10
3063,3
3065,8
3067,8
3069,1
3071,5
3073,6
3075,4
3077,7
3079,6
3081,4
3083,3
3085,4
3087,2
3089,5
3091,1
3093,1
3095,1
3099,4
3101,4
3103,2
3105,2
3107,1
3109,1
3111,2
3113,1
3115,4
3117,1
3121,1
3123,1
3141,1
3145,1
3149,2
3151,1
3153,3
3155,2
3157,1
3159,1
3163,1
3165,1
3169,1
3171,2
3183,1
3191,2
3193,1
3197,1
3199,3
3203,1
3213,2
3215,2
3217,2
3221,2
3225,6
3227,1
3231,2
3235,1
3237,2
3239,1
3243,1
3245,1
3247,1
3249,2
3251,1
3253,3
3255,1
3257,1
3259,4
3263,1
3265,1
3269,3
3271,2
3275,1
3277,2
3281,5
3283,1
3285,2
3287,1
3289,1
3291,1
3295,1
3297,1
3301,2
3303,1
3305,2
3311,2
3315,2
3317,1
3319,1
3321,2
3323,2
3327,2
3329,2
3331,1
3337,1
3339,2
3343,2
3345,2
3347,1
3349,1
3355,3
3359,1
3361,1
3365,1
3367,2
3369,1
3373,1
3377,1
3379,3
3383,1
3387,2
3389,1
3395,1
3397,1
3399,2
3403,4
3405,2
3407,1
3409,1
3411,1
3413,2
3415,1
3417,1
3423,3
3427,1
3431,1
3433,2
3439,2
3445,2
3447,2
3449,2
3451,1
3453,2
3465,1
3467,1
3469,1
3471,3
3473,1
3475,1
3477,1
3479,1
3483,3
3485,2
3489,2
3491,1
3495,1
3501,2
3503,3
3505,2
3509,2
3511,1
3513,2
3515,1
3517,3
3519,1
3523,4
3527,3
3531,1
3533,1
3539,3
3541,2
3543,1
3545,1
3547,4
3549,2
3551,1
3553,1
3555,1
3557,1
3559,4
3561,3
3563,1
3565,1
3567,6
3569,2
3571,1
3573,1
3575,2
3577,3
3579,2
3581,1
3587,2
3589,2
3591,1
3593,4
3595,1
3597,1
3599,1
3601,2
3603,3
3605,3
3607,1
3609,1
3611,3
3613,2
3615,3
3617,2
3619,3
3621,3
3623,3
3625,1
3627,2
3629,1
3631,1
3635,2
3637,1
3639,2
3641,5
3643,1
3645,2
3647,2
3649,3
3651,4
3653,2
3657,2
3659,6
3661,3
3663,2
3665,2
3667,3
3669,2
3673,2
3675,1
3677,5
3679,1
3683,2
3685,4
3687,6
3689,4
3691,1
3693,3
3695,1
3697,3
3699,3
3701,3
3703,4
3705,1
3707,3
3709,2
3711,3
3715,1
3717,1
3719,1
3723,5
3725,3
3727,4
3729,5
3731,1
3733,1
3735,2
3737,2
3739,2
3741,2
3743,6
3745,1
3747,1
3749,5
3751,3
3753,3
3755,2
3757,5
3759,2
3761,5
3763,3
3767,1
3771,3
3773,6
3775,3
3777,5
3779,4
3785,3
3787,3
3791,1
3793,2
3795,4
3797,6
3799,1
3801,2
3803,4
3805,7
3807,1
3809,1
3811,2
3813,3
3815,3
3817,3
3819,1
3821,1
3825,6
3827,3
3829,3
3833,3
3835,3
3837,3
3839,2
3841,2
3843,3
3845,1
3847,4
3849,5
3851,4
3853,3
3855,1
3857,2
3859,3
3861,3
3863,7
3865,1
3867,3
3869,2
3871,6
3873,1
3875,6
3877,4
3879,2
3881,3
3883,2
3885,6
3887,4
3889,7
3891,5
3893,8
3895,3
3897,5
3899,8
3901,7
3903,9
3905,7
3907,9
3909,8
3911,5
3913,9
3915,12
3917,7
3919,13
3921,13
3923,13
3925,19
3927,12
3929,14
3931,14
3933,19
3935,16
3937,21
3939,19
3941,16
3943,19
3945,22
3947,25
3949,22
3951,26
3953,17
3955,32
3957,25
3959,37
3961,31
3963,35
3965,39
3967,39
3969,40
3971,37
3973,43
3975,48
3977,39
3979,52
3981,49
3983,51
3985,34
3987,47
3989,46
3991,41
3993,47
3995,45
3997,41
3999,44
4001,56
4003,47
4005,56
4007,53
4009,52
4011,42
4013,55
4015,39
4017,44
4019,36
4021,35
4023,42
4025,40
4027,31
4029,29
4031,33
4033,30
4035,26
4037,25
4039,37
4041,20
4043,27
4045,29
4047,17
4049,24
4051,24
4053,11
4055,16
4057,14
4059,11
4061,17
4063,22
4065,13
4067,13
4069,12
4071,9
4073,10
4075,11
4077,12
4079,12
4081,7
4083,12
4085,8
4087,7
4089,4
4091,8
4093,3
4095,6
4099,7
4103,8
4107,12
4111,12
4115,4
4119,10
4123,7
4127,8
4131,6
4135,6
4139,4
4143,4
4147,6
4151,3
4155,8
4159,5
4163,3
4167,5
4171,5
4175,4
4179,3
4183,2
4187,7
4191,3
4195,3
4199,4
4203,6
4207,7
4211,7
4215,4
4219,4
4223,8
4227,3
4231,3
4235,4
4239,8
4243,5
4247,7
4251,5
4255,5
4259,4
4263,4
4267,5
4271,6
4275,3
4279,7
4283,6
4287,9
4291,5
4295,6
4299,6
4303,4
4307,4
4311,7
4315,1
4319,5
4323,4
4327,3
4331,6
