latency_us,count
2,20784
3,148130
4,210731
5,76865
6,15477
7,7111
8,4080
9,1997
10,1027
11,808
12,874
13,895
14,598
15,361
16,278
17,205
18,196
19,156
20,135
21,110
22,101
23,87
24,108
25,94
26,101
27,80
28,96
29,73
30,77
31,63
32,30
33,38
34,33
35,21
36,14
37,18
38,17
39,12
40,12
41,8
42,15
43,9
44,8
45,10
46,9
47,10
48,17
49,7
50,5
51,12
52,11
53,16
54,7
55,4
56,5
57,7
58,8
59,10
60,7
61,10
62,4
63,7
64,8
65,7
66,13
67,5
68,4
69,5
70,2
71,5
72,5
73,7
74,7
75,6
76,8
77,10
78,9
79,3
80,14
81,4
82,13
83,7
84,5
85,9
86,7
87,9
88,7
89,10
90,7
91,9
92,5
93,13
94,6
95,12
96,11
97,6
98,7
99,6
100,8
101,13
102,6
103,6
104,11
105,4
106,10
107,7
108,4
109,5
110,8
111,5
112,8
113,3
114,9
115,4
116,5
117,9
118,10
119,4
120,10
121,4
122,8
123,6
124,7
125,6
126,8
127,3
128,2
129,8
130,6
131,5
132,9
133,4
134,9
135,5
136,6
137,6
138,6
139,2
140,5
141,2
142,4
143,2
144,4
145,9
146,6
147,7
148,10
149,6
150,5
151,12
152,8
153,8
154,8
155,7
156,5
157,3
158,4
159,6
160,6
161,3
162,5
163,5
164,4
165,7
166,2
167,9
168,4
169,7
170,7
171,5
172,8
173,6
174,6
175,5
176,4
177,9
178,6
179,3
180,3
181,1
182,8
183,3
184,2
185,3
186,5
187,3
188,4
189,3
190,4
191,1
192,4
193,10
194,6
195,3
196,4
197,5
198,1
199,7
200,2
201,8
202,3
203,6
204,2
205,3
206,1
207,6
208,7
209,7
210,5
211,8
212,4
213,1
214,7
215,1
216,4
217,8
218,7
220,6
221,5
222,7
223,2
224,3
225,3
226,5
227,7
228,6
229,2
230,2
231,6
232,5
233,4
234,8
235,3
236,2
237,2
238,4
239,5
240,5
241,5
242,2
243,5
244,5
245,2
246,3
247,4
248,1
249,6
250,2
251,7
252,4
254,1
255,1
256,1
257,3
258,4
259,4
260,2
261,2
262,2
263,3
264,4
265,6
266,6
267,4
268,6
269,5
270,4
271,4
272,1
273,7
274,3
275,5
276,2
277,1
278,5
279,4
280,2
281,1
282,1
284,3
285,1
286,1
287,2
288,4
289,4
290,1
291,4
292,2
294,3
295,2
297,3
298,3
299,2
300,2
301,3
302,1
304,3
305,1
306,3
307,4
308,1
309,3
311,3
312,3
313,2
314,3
315,2
317,2
318,4
319,1
320,3
321,1
322,2
323,2
324,1
325,1
326,3
327,1
329,5
330,1
331,1
332,4
333,2
334,4
335,2
336,1
338,1
339,1
340,2
341,1
342,2
343,1
344,1
345,4
348,1
349,1
350,2
352,3
353,2
354,1
355,1
357,1
359,1
360,2
362,2
363,1
365,2
366,1
367,1
368,1
369,1
370,1
372,3
377,2
378,1
379,2
380,1
385,1
386,2
387,4
388,2
390,3
394,1
395,1
398,1
400,1
401,2
402,1
404,1
410,2
411,1
412,1
413,1
414,1
417,1
418,1
419,1
422,1
425,2
428,1
430,1
432,2
433,1
434,1
435,1
443,2
444,1
446,1
451,1
452,1
456,1
459,1
462,1
463,1
468,1
469,1
471,1
472,1
474,3
475,2
477,1
479,1
483,1
484,2
487,1
488,1
494,1
495,1
496,1
497,1
499,1
514,2
519,1
521,1
522,1
526,1
531,1
533,1
535,2
537,2
539,1
543,1
555,1
560,1
562,1
563,1
566,1
570,1
579,1
581,1
601,1
617,1
620,1
660,1
685,1
700,1
708,1
727,1
758,1
759,1
769,1
774,1
811,1
815,1
832,1
837,1
867,1
869,1
876,1
896,1
906,1
914,1
920,2
948,1
952,1
989,1
999,1
1039,1
1057,1
1073,1
1083,1
1118,1
1147,1
1205,1
1215,1
1224,2
1231,1
1238,1
1250,1
1251,1
1252,1
1256,1
1271,2
1276,1
1297,1
1311,1
1321,1
1325,1
1364,3
1367,1
1371,1
1373,1
1374,1
1375,1
1381,1
1383,1
1394,1
1404,1
1418,1
1422,1
1431,1
1443,1
1460,1
1467,2
1476,1
1503,1
1517,1
1542,1
1586,2
1588,1
1595,1
1612,1
1613,1
1619,1
1643,1
1651,1
1655,1
1683,1
1710,1
1713,1
1725,1
1737,1
1749,1
1780,1
1792,1
1800,1
1801,1
1822,1
1823,2
1843,1
1856,1
1867,1
1874,1
1881,1
1916,1
1931,1
1936,1
1940,1
1941,1
1956,1
1966,1
1968,1
1977,1
1992,1
1993,1
2039,1
2049,1
2055,2
2061,1
2075,2
2077,1
2079,1
2085,1
2091,1
2111,1
2129,1
2149,1
2165,1
2173,1
2181,1
2193,1
2207,1
2215,1
2231,3
2243,1
2247,1
2253,1
2267,1
2273,1
2285,1
2287,1
2299,1
2303,1
2331,1
2335,1
2345,2
2351,1
2357,1
2381,1
2383,1
2391,1
2399,1
2403,1
2405,1
2409,1
2411,1
2415,1
2417,2
2421,1
2437,1
2441,2
2443,1
2445,2
2447,2
2451,1
2453,1
2455,2
2461,1
2463,1
2465,1
2467,2
2473,1
2487,1
2489,1
2491,1
2493,1
2495,2
2497,2
2503,1
2505,1
2511,1
2513,1
2515,1
2517,1
2519,1
2523,1
2527,1
2541,1
2549,1
2551,1
2553,1
2555,1
2563,1
2565,1
2575,2
2579,2
2583,1
2589,2
2591,2
2593,1
2597,1
2599,1
2601,1
2603,2
2607,1
2611,2
2613,1
2615,1
2619,2
2627,2
2631,1
2633,1
2637,1
2639,1
2641,2
2645,1
2649,1
2653,3
2655,1
2659,2
2661,1
2667,2
2671,1
2673,2
2677,1
2679,1
2681,1
2685,1
2687,4
2689,2
2691,2
2693,2
2695,1
2697,1
2699,1
2701,1
2703,1
2709,1
2711,2
2713,1
2715,2
2717,1
2719,1
2721,2
2723,2
2727,3
2729,2
2731,1
2739,2
2743,1
2747,4
2751,2
2753,1
2761,2
2763,2
2765,1
2769,2
2771,2
2775,4
2777,1
2779,2
2781,3
2783,1
2789,2
2791,3
2795,2
2797,1
2799,1
2801,2
2813,2
2815,3
2817,3
2819,2
2821,2
2823,1
2825,3
2827,2
2829,1
2833,1
2837,1
2841,2
2843,3
2847,1
2849,1
2851,1
2855,1
2857,1
2859,2
2861,1
2863,5
2867,3
2873,3
2875,2
2877,2
2879,2
2881,2
2883,3
2885,1
2887,1
2889,1
2891,1
2893,1
2895,1
2899,2
2903,1
2905,2
2907,4
2909,3
2911,3
2913,1
2915,1
2917,1
2919,1
2921,1
2923,3
2925,1
2927,2
2929,1
2931,4
2933,1
2935,3
2937,1
2939,1
2941,1
2945,2
2949,3
2951,1
2953,2
2955,1
2957,3
2959,4
2961,4
2963,5
2967,3
2969,3
2971,1
2977,2
2979,2
2981,4
2985,1
2987,1
2989,4
2991,3
2995,4
2997,3
3001,3
3003,2
3005,1
3007,2
3011,1
3013,2
3015,1
3017,2
3019,3
3021,2
3023,2
3025,1
3027,4
3029,2
3031,3
3033,4
3035,2
3037,2
3039,1
3041,3
3045,1
3047,1
3049,3
3051,1
3053,2
3055,1
3059,3
3061,2
3063,1
3065,2
3067,3
3069,1
3071,4
3073,2
3075,3
3077,2
3079,1
3081,1
3083,1
3085,2
3087,1
3089,1
3091,1
3095,1
3097,1
3099,1
3101,2
3103,1
3105,3
3107,4
3111,3
3113,2
3115,3
3119,4
3121,1
3123,1
3125,1
3127,2
3129,3
3131,2
3133,4
3135,2
3137,1
3139,3
3141,2
3143,1
3145,1
3147,2
3149,1
3151,2
3153,2
3155,4
3159,5
3161,4
3163,2
3165,1
3167,1
3169,3
3175,4
3177,1
3179,2
3181,4
3183,4
3185,4
3187,3
3189,2
3191,4
3193,3
3195,1
3197,2
3199,2
3201,3
3203,3
3205,4
3207,3
3209,4
3211,3
3213,2
3215,7
3217,1
3219,2
3221,4
3223,3
3225,2
3227,1
3229,5
3231,1
3233,3
3235,3
3239,1
3241,2
3243,3
3245,2
3247,3
3249,5
3251,4
3253,2
3255,2
3257,1
3259,4
3263,3
3265,2
3267,4
3269,2
3273,2
3275,1
3277,7
3279,6
3281,5
3285,5
3287,2
3289,3
3291,4
3293,2
3295,6
3297,3
3299,1
3301,1
3303,3
3305,1
3307,5
3309,3
3311,2
3313,5
3315,1
3317,2
3319,1
3321,7
3323,2
3325,4
3327,1
3329,7
3331,1
3333,5
3335,1
3337,1
3339,3
3341,3
3343,5
3345,4
3347,5
3349,2
3351,2
3353,5
3355,1
3359,3
3361,4
3363,2
3365,5
3367,8
3369,3
3371,4
3373,2
3377,3
3379,3
3381,1
3383,3
3385,3
3387,3
3389,2
3391,3
3393,3
3395,5
3399,3
3401,5
3403,7
3405,2
3407,1
3409,2
3411,4
3413,2
3415,4
3417,5
3419,6
3421,3
3423,3
3425,6
3427,2
3429,6
3431,6
3433,1
3435,8
3437,3
3439,4
3441,3
3443,6
3445,4
3447,3
3449,3
3451,3
3453,2
3455,6
3457,3
3461,3
3463,2
3465,6
3467,3
3469,3
3471,1
3473,2
3475,6
3477,2
3479,2
3481,2
3483,2
3485,1
3487,3
3489,6
3491,3
3493,5
3495,2
3497,3
3499,8
3501,2
3503,4
3505,8
3507,7
3509,6
3511,4
3513,8
3515,6
3517,4
3519,4
3521,2
3523,2
3525,5
3527,1
3529,5
3531,4
3533,6
3535,4
3537,2
3541,5
3543,4
3545,2
3547,3
3549,2
3551,5
3553,1
3555,1
3557,4
3559,5
3561,5
3563,2
3565,5
3567,4
3569,3
3571,5
3573,3
3575,5
3577,3
3579,7
3581,1
3583,4
3585,4
3587,4
3589,3
3591,4
3593,3
3595,4
3597,7
3599,4
3601,3
3603,4
3605,3
3607,3
3609,1
3611,8
3613,3
3615,5
3617,4
3619,2
3621,2
3623,5
3625,5
3627,5
3629,4
3631,6
3635,3
3637,3
3639,2
3641,6
3643,7
3645,1
3647,7
3649,3
3651,3
3655,3
3657,3
3659,1
3661,5
3663,1
3665,5
3667,1
3669,3
3671,2
3673,1
3675,4
3677,4
3679,3
3681,3
3683,4
3685,6
3687,6
3689,6
3691,6
3693,4
3695,4
3697,3
3699,8
3701,7
3703,3
3705,3
3707,3
3709,4
3711,2
3713,7
3715,7
3717,5
3719,2
3721,8
3723,5
3725,2
3727,4
3729,6
3731,4
3733,4
3735,3
3737,6
3739,3
3741,5
3743,2
3745,4
3747,5
3749,5
3751,3
3753,7
3755,3
3757,5
3759,4
3761,4
3763,4
3765,6
3767,4
3769,4
3771,8
3773,1
3775,4
3777,5
3779,5
3781,5
3783,5
3785,4
3787,2
3789,2
3791,3
3793,5
3795,1
3797,2
3799,4
3801,4
3803,2
3805,5
3807,9
3809,8
3811,3
3813,4
3815,4
3817,5
3819,7
3821,3
3823,4
3825,3
3827,2
3829,11
3831,7
3833,4
3835,5
3837,8
3839,5
3841,5
3843,5
3845,8
3847,5
3849,7
3851,8
3853,4
3855,2
3857,5
3859,6
3861,4
3863,4
3865,4
3867,2
3869,4
