latency_us,count
0,37810
1,5408
2,2952
3,2991
4,2954
5,2807
6,2905
7,2877
8,2912
9,2959
10,3046
11,3030
12,3294
13,3398
14,3454
15,3638
16,3804
17,3875
18,3690
19,3729
20,3980
21,4128
22,4380
23,4720
24,4508
25,4678
26,4841
27,4904
28,5083
29,5270
30,5283
31,5336
32,5475
33,5567
34,5773
35,6216
36,6161
37,6553
38,6736
39,6671
40,6530
41,6769
42,6698
43,6760
44,6849
45,6892
46,7254
47,6984
48,7120
49,6839
50,6730
51,6666
52,6528
53,6250
54,6128
55,6083
56,5596
57,5333
58,5166
59,4973
60,4777
61,4656
62,4384
63,4212
64,3919
65,3620
66,3316
67,3075
68,2817
69,2696
70,2489
71,2254
72,2128
73,1952
74,1706
75,1546
76,1341
77,1210
78,931
79,825
80,697
81,631
82,562
83,480
84,463
85,376
86,325
87,298
88,287
89,226
90,210
91,187
92,169
93,135
94,130
95,131
96,120
97,144
98,106
99,101
100,86
101,96
102,93
103,62
104,64
105,56
106,59
107,60
108,67
109,68
110,65
111,57
112,58
113,50
114,60
115,50
116,51
117,36
118,45
119,51
120,49
121,40
122,44
123,45
124,50
125,33
126,52
127,40
128,35
129,34
130,49
131,37
132,34
133,24
134,22
135,32
136,35
137,28
138,25
139,24
140,43
141,25
142,32
143,26
144,27
145,22
146,31
147,18
148,22
149,30
150,26
151,19
152,32
153,32
154,27
155,15
156,23
157,26
158,16
159,21
160,20
161,16
162,12
163,18
164,21
165,16
166,17
167,17
168,14
169,10
170,14
171,10
172,19
173,19
174,17
175,11
176,14
177,16
178,12
179,16
180,15
181,19
182,12
183,15
184,12
185,13
186,10
187,12
188,14
189,6
190,12
191,13
192,7
193,9
194,9
195,11
196,9
197,9
198,7
199,12
200,11
201,10
202,9
203,12
204,7
205,8
206,9
207,11
208,8
209,7
210,6
211,8
212,6
213,8
214,4
215,8
216,14
217,7
218,8
219,13
220,8
221,7
222,7
223,9
224,4
225,10
226,12
227,4
228,4
229,8
230,13
231,9
232,11
233,7
234,12
235,9
236,11
237,8
238,15
239,8
240,5
241,3
242,7
243,2
244,9
245,8
246,4
247,6
248,5
249,9
250,9
251,7
252,13
253,8
254,10
255,8
256,11
257,3
258,15
259,6
260,8
261,4
262,3
263,5
264,6
265,6
266,6
267,11
268,8
269,8
270,7
271,6
272,5
273,10
274,6
275,6
276,4
277,3
278,6
279,6
280,3
281,8
282,5
283,2
284,3
285,6
286,5
287,8
288,4
290,3
291,6
292,5
293,9
294,7
295,7
296,6
297,2
298,7
299,6
300,9
301,4
302,7
303,4
304,7
305,7
306,3
307,3
308,4
309,3
310,1
311,5
312,3
313,3
314,6
315,1
316,5
317,3
318,3
319,4
320,5
321,1
322,2
323,3
324,4
325,3
326,3
327,1
328,3
329,6
330,3
331,5
332,5
333,6
334,5
335,4
336,2
337,2
338,5
339,4
340,6
341,5
342,1
343,3
344,2
345,3
346,3
348,4
349,5
350,5
351,7
352,2
353,6
354,3
355,6
356,2
357,3
358,3
359,7
360,3
361,5
362,4
363,2
364,4
365,6
366,5
367,2
368,2
369,1
370,5
371,4
372,3
373,5
374,8
375,2
376,3
377,5
378,2
379,6
380,6
381,2
382,3
383,3
384,2
385,5
386,1
387,3
388,1
389,8
390,2
391,3
392,5
393,3
394,6
396,2
397,8
398,3
399,3
400,2
401,5
402,2
403,1
404,1
405,2
406,1
407,2
408,3
409,4
410,4
411,2
412,5
413,6
414,2
415,1
416,5
417,2
418,2
419,2
420,1
421,2
422,2
423,5
424,1
425,1
427,5
428,1
429,4
430,1
431,3
432,2
434,1
435,1
436,1
437,4
438,5
439,2
440,3
442,3
443,3
445,2
446,4
447,4
448,1
449,1
450,1
452,2
453,3
454,4
455,1
456,1
457,1
458,2
459,3
460,2
461,6
462,1
463,4
464,1
465,2
466,1
467,1
468,1
469,3
470,1
471,3
472,2
473,4
474,2
475,1
476,2
477,2
478,4
479,6
480,4
481,1
482,3
483,2
484,4
485,4
486,1
487,3
488,3
489,5
490,3
491,3
492,3
493,1
494,2
495,1
496,1
497,1
498,4
499,2
500,2
501,1
502,1
503,4
505,3
506,1
507,5
508,3
509,3
510,2
511,1
512,1
513,2
514,3
515,1
516,4
517,1
518,2
519,2
522,3
523,3
524,2
525,4
527,1
528,2
529,1
531,1
532,3
533,4
534,3
535,3
537,4
538,1
539,5
543,4
544,2
546,3
547,1
548,3
550,1
551,2
555,1
558,3
559,1
560,2
562,2
564,2
565,1
566,2
567,1
569,2
571,2
572,1
574,3
576,1
578,1
579,1
580,2
581,2
583,1
584,1
585,2
586,1
588,1
589,2
592,1
593,1
595,2
596,2
598,1
603,1
604,2
606,1
607,1
609,1
611,2
612,1
619,2
620,1
621,1
623,1
626,1
627,1
629,1
634,1
638,1
639,2
643,2
645,1
647,2
651,1
654,1
656,1
657,1
663,3
664,1
668,1
669,1
677,1
679,1
686,1
694,1
695,2
696,1
697,1
704,1
705,2
710,1
714,1
718,1
719,1
722,1
725,1
726,1
728,1
730,1
737,2
745,1
750,1
752,1
763,1
771,1
772,1
776,1
779,1
783,2
789,1
803,1
805,1
809,1
814,1
820,1
831,1
834,1
835,1
846,1
848,1
850,3
851,1
853,1
860,1
861,1
873,1
874,1
876,1
902,2
904,2
914,1
915,1
931,2
936,1
940,1
945,1
946,1
953,2
958,1
965,1
968,1
972,1
980,1
990,1
992,1
993,1
1001,1
1002,1
1003,1
1023,1
1029,1
1040,1
1042,1
1043,1
1044,1
1049,1
1051,1
1054,1
1065,1
1069,1
1070,1
1077,1
1097,1
1100,1
1118,1
1126,1
1128,1
1144,1
1157,1
1165,1
1168,1
1175,1
1186,1
1204,1
1206,1
1207,1
1242,1
1297,1
1351,1
1362,1
1363,1
1365,1
1367,1
1370,1
1422,1
1446,1
1455,1
1463,1
1466,1
1506,1
1624,2
1625,1
1629,1
1659,1
1709,1
1719,1
1754,1
1839,1
1858,1
1874,1
1883,1
1896,1
1974,1
2022,1
2183,1
2239,1
2245,1
2247,1
2275,1
2343,1
2367,1
2401,1
2521,1
2531,1
2537,1
2549,1
2561,1
2571,1
2627,1
2787,1
2805,1
2853,1
2967,1
3089,1
3227,1
3303,1
3407,1
3461,1
3529,1
3549,1
3723,1
3771,1
3787,1
3817,1
4011,1
4135,2
4191,1
4195,1
4247,1
4263,1
4323,1
4351,1
4355,1
4363,2
4475,1
4543,2
4571,1
4599,1
4623,1
4683,1
4695,1
4759,1
4775,1
4783,1
4827,1
4843,1
4943,1
5251,1
5579,1
5675,1
5943,1
6283,1
6423,1
7039,1
7087,1
7707,1
9223,1
10431,1
11407,1
11823,1
12079,1
13167,1
13687,1
14759,1
15863,1
16007,1
16815,1
17999,1
19695,1
20911,1
23087,1
23503,1
24303,1
26271,1
26879,1
28367,1
30543,1
31855,1
32271,1
32895,1
33791,1
35679,1
35839,1
36735,1
39007,1
40063,1
42047,1
42399,1
42655,1
44863,1
46623,1
48287,1
48799,1
54047,1
55999,1
59327,1
60319,1
63135,1
63295,1
63935,1
65855,1
67327,1
69311,1
71743,1
73791,1
76543,1
78719,1
80063,1
87167,1
92095,1
