latency_us,count
1,14372
2,48260
3,27180
4,4682
5,1681
6,822
7,370
8,213
9,159
10,141
11,145
12,116
13,92
14,74
15,54
16,36
17,30
18,17
19,21
20,25
21,21
22,24
23,16
24,5
25,23
26,6
27,14
28,9
29,3
30,4
31,2
32,5
33,2
34,4
35,2
37,1
38,3
40,1
41,4
42,2
44,1
45,1
46,1
47,1
50,5
53,2
55,1
56,3
57,1
58,1
59,2
60,2
61,1
62,2
63,1
64,3
65,1
66,3
68,2
70,1
72,1
73,3
74,1
77,2
78,1
79,1
80,3
81,2
84,2
87,1
89,1
94,1
95,1
96,1
97,1
99,1
100,2
104,1
106,2
107,2
111,1
114,2
115,1
116,2
117,2
119,1
120,1
123,1
128,1
129,1
131,1
132,1
134,2
135,1
137,1
139,1
147,1
149,1
151,3
153,2
155,1
156,2
157,1
159,1
162,3
170,1
171,2
174,1
175,1
176,1
181,1
184,2
185,1
187,1
189,2
191,1
192,1
193,1
194,2
196,2
198,2
202,1
203,1
211,1
213,1
215,1
217,1
219,1
222,1
225,1
229,1
230,1
234,1
235,1
237,1
238,1
239,1
252,1
253,1
257,1
260,1
261,1
262,1
264,2
267,1
273,1
275,1
283,1
289,1
292,1
310,1
317,1
318,1
330,1
344,1
352,1
359,1
360,1
363,1
378,1
382,1
391,1
397,1
412,1
417,2
419,1
428,1
443,2
459,1
485,1
486,2
496,1
497,1
501,1
514,1
515,1
534,1
543,1
545,1
548,1
551,1
552,1
556,1
568,1
577,1
584,1
588,1
590,1
596,1
600,1
607,1
618,1
625,1
631,1
653,1
660,1
664,1
675,1
679,1
719,1
817,1
851,1
913,1
944,2
954,1
960,1
995,1
1043,1
1461,1
1465,1
1572,1
1594,1
1652,1
1654,1
1683,1
1719,1
1835,1
1935,1
1958,1
1981,1
2004,1
2321,1
2447,1
2473,1
2507,1
2573,1
2587,1
2609,1
2631,1
2637,1
2661,1
2663,1
2665,1
2685,1
2707,1
2713,1
2715,1
2717,1
2721,1
2737,1
2741,1
2743,1
2753,1
2759,1
2767,1
2781,1
2799,1
2827,1
2829,2
2847,1
2873,1
2877,1
2879,1
2887,1
2891,1
2911,1
2915,2
2919,1
2921,1
2923,1
2925,1
2931,2
2933,2
2937,1
2965,1
2969,1
2973,2
2983,2
2989,1
2995,1
2999,1
3021,1
3025,1
3033,1
3037,1
3045,1
3047,1
3057,2
3063,1
3065,1
3069,1
3073,2
3075,2
3091,1
3099,1
3101,2
3103,1
3109,3
3117,1
3123,1
3131,1
3147,1
3151,1
3155,1
3157,3
3163,1
3167,1
3179,1
3183,1
3185,1
3211,1
3219,2
3229,1
3231,1
3239,1
3243,1
3245,2
3247,1
3253,1
3261,1
3267,1
3269,1
3279,1
3281,1
3283,1
3287,1
3291,1
3301,1
3307,1
3309,1
3311,1
3313,1
3315,1
3329,1
3333,1
3337,2
3347,1
3349,1
3361,1
3363,1
3365,1
3369,1
3371,1
3383,1
3387,1
3391,1
3397,1
3405,1
3409,1
3413,1
3415,3
3419,1
3427,1
3429,1
3433,1
3439,1
3441,1
3443,1
3449,1
3453,3
3463,1
3467,2
3471,1
3473,1
3475,1
3483,1
3493,1
3499,2
3503,1
3511,1
3513,1
3515,1
3519,1
3521,1
3523,2
3533,1
3541,1
3543,2
3547,1
3551,1
3553,1
3559,1
3563,1
3565,1
3569,1
3573,1
3581,1
3583,1
3589,3
3591,1
3595,1
3601,2
3607,2
3609,2
3615,3
3617,3
3621,1
3625,3
3627,1
3629,1
3631,3
3633,1
3637,3
3645,1
3651,1
3653,3
3655,1
3659,1
3663,4
3675,1
3679,1
3681,2
3683,1
3687,2
3689,1
3691,3
3699,1
3703,1
3705,1
3709,1
3715,2
3717,1
3725,1
3735,1
3743,2
3745,1
3747,1
3751,1
3755,1
3757,2
3761,1
3763,1
3765,1
3773,2
3777,3
3783,1
3785,2
3791,1
3793,1
3797,2
3799,3
3801,1
3807,1
3813,2
3823,3
3825,1
3827,1
3829,1
3833,1
3835,1
3849,1
3851,1
3853,1
3857,1
3861,1
3863,1
3865,2
3869,3
3871,4
3873,1
3875,1
3877,1
3879,4
3881,1
3889,2
3891,1
3895,2
3899,1
3901,3
3905,2
3907,1
3909,1
3911,1
3913,3
3915,1
3917,1
3923,2
3925,1
3927,2
3929,1
3931,1
3933,1
3935,2
3937,1
3939,1
3941,1
3945,1
3949,4
3951,3
3953,1
3955,1
3957,2
3959,2
3961,3
3963,1
3965,2
3967,1
3969,2
3971,1
3975,2
3983,2
3985,2
3987,2
