latency_us,count
1132,1
1137,1
1147,1
1204,1
1226,1
1234,1
1270,1
1289,1
1294,1
1311,1
1313,1
1316,1
1325,1
1332,1
1338,1
1345,1
1350,2
1352,1
1371,1
1372,1
1377,1
1383,1
1390,1
1392,1
1394,1
1398,1
1402,1
1405,2
1413,1
1415,1
1417,1
1418,2
1425,1
1429,1
1448,1
1449,1
1453,1
1455,1
1469,1
1472,1
1473,1
1484,1
1519,1
1521,1
1530,1
1561,1
1582,1
1585,1
1591,1
1593,1
1609,1
1638,1
1657,1
1841,1
1873,1
2457,1
2459,1
2485,1
2491,1
2495,1
2497,1
2499,1
2507,1
2529,2
2531,1
2547,1
2555,1
2561,1
2563,1
2569,3
2571,3
2577,1
2579,1
2585,2
2599,1
2601,1
2603,1
2607,1
2609,1
2627,1
2631,1
2633,1
2641,1
2653,1
2655,1
2657,1
2673,1
2687,2
2697,1
2711,1
2719,1
2733,1
2735,1
2743,1
2747,1
2779,1
2795,1
2799,1
2803,1
2807,1
2809,1
2821,1
2825,1
2829,1
2831,2
2837,2
2845,1
2851,4
2855,2
2857,1
2859,1
2865,2
2867,1
2869,1
2871,1
2873,2
2875,2
2877,3
2879,4
2881,4
2883,3
2885,2
2887,6
2889,1
2891,3
2893,4
2895,7
2897,4
2899,4
2901,4
2903,4
2905,8
2907,1
2909,7
2911,5
2913,3
2915,3
2917,4
2919,3
2921,5
2923,5
2925,2
2927,12
2929,8
2931,7
2933,8
2935,13
2937,10
2939,5
2941,13
2943,15
2945,13
2947,13
2949,15
2951,13
2953,14
2955,8
2957,13
2959,16
2961,10
2963,17
2965,21
2967,14
2969,18
2971,9
2973,13
2975,23
2977,18
2979,17
2981,16
2983,9
2985,19
2987,15
2989,17
2991,22
2993,9
2995,13
2997,15
2999,19
3001,17
3003,18
3005,18
3007,17
3009,12
3011,8
3013,20
3015,15
3017,19
3019,16
3021,18
3023,23
3025,13
3027,14
3029,17
3031,8
3033,11
3035,15
3037,10
3039,18
3041,12
3043,9
3045,7
3047,8
3049,10
3051,11
3053,5
3055,7
3057,11
3059,3
3061,11
3063,1
3065,5
3067,3
3069,10
3071,8
3073,2
3075,2
3077,4
3079,2
3081,2
3083,4
3085,2
3087,4
3089,3
3091,3
3093,3
3095,3
3097,2
3103,1
3105,1
3107,1
3109,1
3115,1
3117,1
3119,1
3121,2
3127,1
3129,1
3133,3
3147,2
3149,1
3155,1
3169,1
3187,1
3195,1
3247,1
3251,1
3269,1
3273,1
3281,1
3313,1
3321,1
3341,1
3427,2
3435,1
3439,1
3475,1
3481,1
3483,1
3485,1
3513,1
3521,1
3553,1
3567,1
3591,1
3595,1
3611,1
3667,1
3669,1
3671,1
3705,1
3729,2
3735,1
3743,1
3745,2
3753,1
3755,1
3761,1
3769,1
3775,1
3777,1
3789,1
3799,1
3809,1
3811,1
3813,3
3829,1
3833,2
3837,1
3843,1
3845,1
3847,2
3851,4
3853,3
3855,1
3857,3
3859,4
3863,2
3867,4
3869,5
3871,2
3873,2
3875,1
3877,1
3879,4
3881,5
3883,4
3885,7
3887,7
3889,8
3891,4
3893,9
3895,8
3897,12
3899,10
3901,13
3903,9
3905,16
3907,11
3909,14
3911,23
3913,20
3915,22
3917,21
3919,14
3921,21
3923,27
3925,25
3927,24
3929,29
3931,32
3933,29
3935,25
3937,32
3939,35
3941,25
3943,36
3945,30
3947,32
3949,49
3951,41
3953,48
3955,43
3957,44
3959,47
3961,56
3963,49
3965,44
3967,58
3969,74
3971,55
3973,70
3975,54
3977,49
3979,60
3981,70
3983,41
3985,56
3987,66
3989,80
3991,68
3993,83
3995,65
3997,61
3999,59
4001,59
4003,70
4005,73
4007,60
4009,60
4011,55
4013,57
4015,52
4017,48
4019,49
4021,47
4023,39
4025,47
4027,39
4029,51
4031,38
4033,37
4035,29
4037,49
4039,28
4041,23
4043,22
4045,27
4047,30
4049,23
4051,32
4053,23
4055,18
4057,16
4059,16
4061,18
4063,9
4065,16
4067,9
4069,8
4071,4
4073,10
4075,8
4077,6
4079,5
4081,5
4083,8
4085,7
4087,5
4089,6
4091,2
4093,4
4095,3
4099,6
4103,1
4107,1
4111,6
4119,4
4123,1
4127,2
4139,1
4143,2
4159,1
4167,1
4183,1
4199,1
4263,2
4295,1
4351,1
4363,1
4383,1
4387,1
4391,1
4407,1
4411,2
4419,1
4443,1
4467,1
4515,1
4691,1
4787,1
4855,1
4859,1
4863,1
4883,1
4887,1
4907,2
4911,1
4915,1
4943,3
4947,1
4955,2
4959,4
4963,3
4967,3
4971,1
4975,1
4979,3
4983,2
4987,1
4995,1
4999,4
5003,2
5007,3
5011,1
5015,4
5019,1
5023,3
5027,2
5031,1
5039,1
5055,1
5059,1
5079,1
5199,1
5331,1
5671,1
5747,1
5751,1
5983,1
5999,1
6011,1
6055,1
6387,1
6411,1
6883,1
6939,1
7023,1
7031,1
7119,1
7719,1
7943,1
8079,1
8167,1
8199,1
8239,1
8271,1
8399,1
8543,1
8567,1
8575,1
8615,2
8623,1
9583,1
9639,1
12991,1
12999,1
15015,1
15991,1
17039,1
17967,1
18015,1
18047,1
19007,1
20863,1
20991,1
21007,1
24095,1
