latency_us,count
1038,1
1159,1
1233,1
1247,2
1252,1
1257,1
1259,1
1261,1
1264,1
1265,1
1267,2
1274,1
1275,1
1280,2
1287,1
1290,1
1295,3
1298,1
1299,1
1305,1
1306,1
1309,1
1311,1
1317,2
1323,1
1329,1
1331,1
1337,1
1357,1
1369,1
1373,2
1376,1
1383,1
1385,2
1394,1
1420,2
1423,1
1424,1
1428,1
1435,1
1445,1
1462,1
1474,1
1488,1
1504,1
1586,1
1635,1
1672,1
1718,1
1745,1
1750,1
1754,1
1777,1
1789,1
1833,1
1920,1
2020,1
2207,1
2339,1
2485,1
2497,1
2517,2
2569,1
2571,1
2575,1
2579,1
2591,1
2609,2
2623,1
2635,1
2643,1
2647,2
2649,2
2651,2
2653,1
2659,1
2663,1
2673,1
2677,1
2679,1
2683,2
2687,2
2689,1
2695,2
2697,1
2703,1
2705,1
2707,1
2709,1
2711,1
2713,1
2715,1
2723,1
2725,1
2727,1
2739,2
2745,2
2749,1
2751,1
2759,2
2781,1
2787,1
2795,1
2799,1
2805,1
2807,1
2809,1
2813,1
2817,1
2823,2
2825,1
2829,2
2831,1
2835,2
2841,2
2843,1
2847,1
2849,1
2851,3
2855,3
2857,4
2861,2
2865,3
2867,1
2869,3
2871,2
2873,3
2875,2
2877,1
2879,1
2881,2
2883,2
2885,2
2887,1
2889,3
2891,6
2893,2
2895,5
2897,2
2899,3
2901,3
2903,6
2905,6
2907,8
2909,3
2911,5
2913,3
2915,4
2917,4
2919,7
2921,12
2923,10
2925,3
2927,4
2929,4
2931,8
2933,8
2935,6
2937,6
2939,4
2941,11
2943,6
2945,16
2947,7
2949,6
2951,19
2953,14
2955,10
2957,18
2959,10
2961,9
2963,14
2965,12
2967,25
2969,20
2971,14
2973,14
2975,14
2977,15
2979,23
2981,20
2983,11
2985,19
2987,24
2989,28
2991,16
2993,17
2995,18
2997,20
2999,16
3001,22
3003,22
3005,15
3007,16
3009,13
3011,20
3013,11
3015,14
3017,19
3019,22
3021,23
3023,15
3025,22
3027,19
3029,14
3031,16
3033,14
3035,19
3037,19
3039,7
3041,14
3043,15
3045,12
3047,15
3049,6
3051,8
3053,8
3055,13
3057,6
3059,9
3061,9
3063,5
3065,9
3067,4
3069,6
3071,7
3073,4
3075,6
3077,4
3079,7
3081,8
3083,4
3085,4
3087,4
3089,5
3091,2
3093,4
3095,1
3097,2
3099,2
3101,1
3105,3
3113,2
3115,4
3117,1
3119,1
3121,1
3125,1
3133,1
3135,1
3137,2
3139,1
3141,1
3143,1
3151,1
3161,1
3165,1
3169,1
3193,1
3217,1
3233,1
3237,1
3281,1
3297,1
3299,1
3317,1
3335,1
3357,1
3363,1
3375,1
3379,1
3395,1
3413,1
3501,1
3511,1
3513,1
3519,1
3547,1
3553,1
3607,1
3613,2
3621,1
3639,1
3641,1
3651,1
3657,1
3665,1
3667,1
3693,1
3699,1
3701,1
3707,1
3709,1
3717,1
3727,1
3729,1
3733,1
3747,2
3751,1
3755,1
3769,1
3781,1
3787,2
3789,1
3795,3
3797,1
3823,2
3825,1
3827,1
3829,1
3831,2
3835,2
3837,1
3841,1
3843,1
3851,2
3853,2
3855,3
3857,1
3859,6
3861,3
3863,1
3865,3
3867,4
3869,6
3871,2
3873,5
3875,11
3877,8
3879,6
3881,7
3883,7
3885,6
3887,3
3889,7
3891,10
3893,9
3895,8
3897,9
3899,11
3901,12
3903,10
3905,14
3907,8
3909,16
3911,11
3913,20
3915,25
3917,17
3919,17
3921,15
3923,23
3925,27
3927,20
3929,24
3931,23
3933,41
3935,30
3937,26
3939,32
3941,22
3943,31
3945,47
3947,27
3949,24
3951,37
3953,34
3955,40
3957,33
3959,34
3961,50
3963,55
3965,44
3967,32
3969,47
3971,45
3973,45
3975,59
3977,52
3979,70
3981,54
3983,61
3985,70
3987,69
3989,55
3991,69
3993,63
3995,73
3997,65
3999,73
4001,62
4003,65
4005,79
4007,75
4009,64
4011,73
4013,48
4015,66
4017,48
4019,46
4021,51
4023,50
4025,45
4027,39
4029,32
4031,43
4033,34
4035,47
4037,28
4039,26
4041,24
4043,24
4045,28
4047,19
4049,20
4051,25
4053,11
4055,16
4057,21
4059,13
4061,11
4063,11
4065,11
4067,4
4069,9
4071,14
4073,6
4075,7
4077,6
4079,11
4081,5
4083,7
4085,5
4087,5
4089,4
4091,6
4093,4
4095,3
4099,2
4103,1
4107,5
4111,3
4115,3
4119,6
4123,2
4127,3
4131,3
4135,2
4151,2
4155,2
4167,1
4171,1
4175,1
4179,1
4187,1
4191,1
4211,2
4247,2
4255,1
4267,1
4287,1
4307,1
4323,2
4351,1
4363,1
4383,2
4387,1
4459,1
4515,1
4531,1
4535,1
4547,1
4591,1
4599,1
4619,2
4635,1
4663,1
4711,1
4731,1
4763,1
4819,1
4835,1
4855,1
4887,1
4891,2
4919,1
4927,1
4943,1
4947,2
4959,1
4967,1
4975,2
4983,1
4991,1
4995,3
4999,2
5003,1
5011,2
5015,1
5027,1
5035,1
5039,1
5047,3
5059,1
5131,1
5239,1
5355,1
5403,1
5575,1
5619,1
5655,1
5767,1
5831,1
5887,1
5927,1
5947,1
5955,1
5971,1
5979,1
6003,1
6179,1
6279,1
6431,1
6683,1
6747,1
6915,1
6927,1
6959,1
7007,1
7027,1
7047,1
7931,1
7955,1
7979,1
8003,1
8007,1
8399,1
8487,1
8591,1
8607,1
8631,1
8679,1
9575,1
9671,1
11167,1
12007,1
14391,1
14655,1
14991,1
15063,1
17071,1
17999,1
18015,2
19055,1
