latency_us,count
1113,1
1153,1
1173,1
1255,1
1286,1
1295,1
1325,1
1434,1
2343,1
2373,1
2517,1
2675,1
2699,1
2703,1
2739,1
2761,1
2793,1
2853,1
2877,1
2901,1
2903,1
2907,1
2909,2
2911,1
2913,1
2917,3
2925,2
2927,1
2931,1
2941,1
2943,1
2945,1
2947,1
2953,2
2955,2
2961,1
2963,2
2967,3
2969,2
2971,2
2973,2
2975,2
2977,4
2979,1
2981,1
2983,2
2985,1
2987,3
2989,3
2991,3
2993,2
2995,1
2997,1
2999,3
3001,4
3005,3
3007,3
3009,2
3011,2
3013,1
3015,2
3019,2
3021,3
3023,1
3025,1
3027,3
3029,4
3031,1
3033,3
3035,2
3039,2
3041,3
3043,1
3045,2
3047,2
3049,2
3051,2
3053,2
3055,1
3057,3
3059,4
3061,1
3063,1
3065,1
3079,1
3081,1
3089,1
3095,1
3099,1
3121,2
3123,1
3127,1
3131,1
3143,1
3211,1
3237,1
3257,1
3327,1
3365,1
3405,1
3423,1
3433,1
3467,1
3481,1
3511,2
3527,1
3559,1
3605,1
3615,1
3631,1
3637,1
3651,1
3673,1
3683,1
3705,1
3719,1
3737,2
3739,1
3743,1
3745,2
3751,1
3753,2
3759,1
3763,1
3769,1
3771,2
3779,1
3783,1
3787,1
3791,2
3793,3
3795,1
3803,1
3805,1
3807,1
3809,1
3813,2
3817,1
3819,2
3823,1
3825,1
3827,1
3831,1
3833,2
3835,1
3837,1
3839,1
3845,1
3849,2
3851,2
3853,1
3855,3
3857,2
3859,2
3861,3
3863,1
3865,2
3873,1
3881,2
3883,1
3885,1
3887,1
3889,2
3891,4
3895,2
3897,1
3899,3
3901,3
3903,2
3905,4
3907,3
3909,1
3911,1
3913,2
3915,5
3917,4
3919,4
3921,3
3923,1
3925,7
3927,3
3929,5
3931,5
3933,8
3935,4
3937,3
3939,6
3941,5
3943,4
3945,11
3947,5
3949,6
3951,3
3953,8
3955,9
3957,9
3959,4
3961,12
3963,7
3965,8
3967,9
3969,10
3971,10
3973,6
3975,8
3977,10
3979,8
3981,7
3983,8
3985,13
3987,13
3989,11
3991,18
3993,12
3995,15
3997,12
3999,11
4001,14
4003,13
4005,7
4007,11
4009,13
4011,14
4013,15
4015,8
4017,9
4019,11
4021,15
4023,6
4025,11
4027,9
4029,8
4031,8
4033,7
4035,8
4037,9
4039,6
4041,5
4043,7
4045,4
4047,5
4049,4
4051,1
4053,1
4055,3
4057,3
4059,2
4061,1
4063,2
4065,4
4067,1
4069,3
4071,2
4073,1
4075,1
4077,1
4079,3
4081,2
4083,1
4085,1
4091,3
4093,2
4099,2
4103,1
4107,1
4115,1
4119,3
4123,1
4131,1
4135,1
4139,1
4155,1
4163,1
4167,1
4179,1
4183,1
4187,1
4195,1
4199,1
4203,2
4207,1
4219,1
4223,1
4251,1
4263,1
4267,1
4291,1
4303,1
4311,1
4323,1
4331,1
4339,2
4395,1
4403,1
4407,1
4447,1
4463,1
4467,1
4483,1
4487,1
4499,1
4519,1
4615,1
4687,1
4695,1
4747,1
4767,1
4803,1
4859,1
4867,1
4883,1
4919,1
4923,1
4939,1
4971,1
4975,1
4979,1
4999,1
5015,1
5031,4
5043,1
5055,1
5067,1
5075,1
5087,2
5095,1
5099,1
5107,1
5127,1
5171,1
5219,1
5227,1
5243,1
5411,1
5531,1
5543,1
5979,1
6015,1
6051,1
6815,1
6983,1
7027,1
