latency_us,count
1065,1
1067,1
1096,1
1158,1
1164,1
1177,1
1189,1
1220,1
1221,1
1222,1
1230,1
1243,1
1248,1
1263,1
1277,1
1280,1
1284,1
1289,1
1312,1
1320,1
1326,1
1328,1
1332,2
1347,1
1357,1
1358,1
1373,1
1377,1
1382,1
1383,1
1388,1
1417,1
1428,1
1434,1
1450,1
1451,1
1455,1
1465,1
1472,1
1489,1
1507,1
1512,1
1525,1
1527,1
1550,1
1555,1
1565,1
1583,1
1592,1
1611,1
1646,1
1732,1
1733,1
1735,1
1738,1
1742,1
1744,1
1747,1
1761,1
1809,1
1908,1
1926,1
1931,1
1993,1
2121,1
2137,1
2157,1
2211,2
2247,1
2309,2
2325,1
2345,1
2349,1
2371,1
2375,1
2389,1
2397,1
2415,1
2441,2
2447,1
2453,1
2469,1
2471,1
2473,1
2481,1
2483,2
2487,1
2491,1
2495,2
2501,1
2503,1
2519,1
2523,2
2529,1
2535,1
2541,1
2545,1
2547,1
2551,2
2553,1
2559,1
2563,1
2565,1
2577,1
2581,2
2583,1
2599,1
2603,1
2607,1
2609,1
2615,1
2619,1
2621,1
2625,1
2629,1
2631,1
2633,1
2641,1
2643,2
2645,1
2651,2
2655,1
2657,2
2661,2
2665,1
2667,1
2669,3
2675,1
2677,2
2683,1
2687,1
2691,1
2693,1
2695,1
2705,1
2719,1
2723,2
2725,2
2727,1
2733,2
2739,3
2745,2
2747,3
2749,2
2751,1
2753,1
2757,1
2759,3
2771,2
2773,1
2775,2
2777,2
2779,1
2781,2
2783,2
2785,1
2789,2
2791,1
2793,1
2799,2
2801,2
2803,1
2805,2
2807,2
2811,1
2813,1
2815,4
2817,3
2819,1
2821,1
2825,1
2827,4
2829,1
2831,3
2835,1
2837,1
2839,4
2841,1
2843,3
2847,1
2849,4
2851,4
2853,3
2855,2
2857,2
2859,4
2861,3
2863,1
2867,2
2869,1
2871,3
2873,4
2875,2
2877,3
2879,6
2881,3
2883,3
2885,4
2887,4
2889,6
2891,2
2893,3
2895,4
2897,6
2899,2
2901,7
2903,3
2905,6
2907,5
2909,6
2911,4
2913,3
2915,5
