latency_us,count
1454,1
1458,1
1521,1
1533,1
1561,1
1577,1
1587,1
1640,1
1691,1
1708,1
1767,1
1779,1
2271,1
2303,1
2515,1
2533,1
2585,1
2611,1
2667,2
2677,1
2717,2
2751,1
2761,1
2783,1
2785,1
2791,1
2807,1
2811,1
2813,1
2815,1
2817,1
2821,3
2823,1
2829,1
2847,1
2849,1
2853,2
2855,1
2861,2
2867,2
2871,1
2875,1
2877,3
2889,1
2899,1
2901,1
2905,1
2907,1
2917,1
2921,3
2923,3
2927,1
2929,1
2931,1
2933,1
2937,2
2939,1
2941,1
2945,2
2947,3
2949,2
2951,2
2955,2
2957,2
2959,2
2961,4
2963,1
2965,4
2971,1
2973,1
2975,1
2977,1
2979,5
2981,1
2985,3
2987,1
2989,3
2991,2
2993,4
2995,3
2997,1
2999,3
3001,1
3003,1
3007,2
3009,2
3011,3
3013,2
3015,1
3017,2
3019,2
3021,1
3023,3
3025,1
3027,2
3029,2
3037,2
3039,3
3041,1
3047,2
3049,1
3051,3
3055,1
3057,1
3059,1
3061,1
3063,2
3069,1
3071,1
3075,4
3077,1
3081,1
3083,3
3101,1
3109,1
3111,1
3115,1
3119,1
3125,1
3127,2
3129,1
3133,1
3135,1
3141,2
3145,1
3147,3
3149,1
3159,1
3161,1
3165,1
3169,1
3193,1
3217,1
3223,1
3227,1
3233,1
3237,2
3249,2
3251,1
3253,1
3261,1
3273,1
3283,1
3299,1
3319,1
3323,1
3329,1
3331,1
3383,1
3395,1
3419,1
3421,1
3427,1
3447,2
3449,2
3459,1
3467,1
3471,1
3477,1
3479,1
3493,1
3513,1
3535,1
3547,1
3553,1
3563,1
3567,1
3579,1
3583,1
3595,1
3609,1
3611,1
3613,1
3615,1
3619,1
3621,1
3633,1
3637,2
3639,1
3645,1
3663,1
3665,1
3669,1
3673,3
3683,1
3701,2
3703,1
3711,1
3717,1
3723,1
3731,1
3733,1
3737,1
3741,1
3757,2
3761,2
3763,2
3771,1
3773,1
3777,2
3781,1
3783,1
3789,1
3793,1
3795,1
3805,1
3807,1
3809,1
3813,1
3815,2
3817,1
3819,1
3821,1
3825,1
3827,3
3829,1
3831,4
3835,1
3839,1
3841,1
3843,1
3847,2
3857,1
3859,1
3865,1
3867,2
3869,4
3871,3
3873,2
3875,1
3879,2
3885,3
3887,2
3889,3
3891,4
3893,2
3895,1
3897,4
3899,3
3901,3
3903,5
3905,2
3907,2
3909,2
3913,2
3915,3
3917,4
3919,4
3923,5
3925,2
3927,3
3929,6
3931,1
3933,6
3935,3
3937,5
3939,2
3941,1
3943,6
3945,1
3947,4
3949,3
3951,3
3953,5
3955,5
3957,4
3959,2
3961,4
3963,2
3965,1
3967,2
3969,3
3971,7
3973,9
3975,3
3977,5
3979,3
3981,5
3983,4
3985,5
3987,6
3989,6
3991,10
3993,1
3995,6
3997,4
3999,3
4001,2
4003,4
4005,7
4007,3
4009,3
4011,2
4013,6
4015,5
4017,4
4019,7
4021,2
4023,2
4025,4
4027,2
4029,2
4031,5
4033,7
4035,2
4037,4
4039,5
4041,4
4043,4
4045,8
4047,5
4049,5
4051,2
4053,4
4055,6
4057,3
4061,4
4063,3
4069,1
4071,3
4073,1
4075,6
4079,2
4081,2
4085,1
4087,1
4089,1
4091,2
4093,4
4099,5
4103,4
4107,2
4111,4
4115,1
4119,1
4131,3
4139,3
4143,2
4147,1
4151,1
4155,1
4159,4
4163,2
4167,3
4171,2
4175,2
4183,1
4195,2
4203,1
4211,1
4215,2
4227,1
4235,1
4239,1
4263,4
4267,1
4271,1
4275,3
4283,1
4287,1
4299,2
4303,1
4311,1
4323,1
4335,1
4351,1
4355,2
4359,1
4371,2
4383,1
4387,2
4391,2
4407,1
4411,1
4423,2
4431,1
4435,1
4443,1
4463,1
4467,1
4475,2
4483,2
4487,2
4495,2
4503,1
4523,1
4535,2
4539,1
4543,1
4547,2
4551,1
4563,1
4567,1
4571,2
4575,1
4599,2
4611,2
4623,2
4635,1
4647,1
4655,1
4659,1
4663,1
4679,1
4707,3
4711,1
4715,2
4779,1
4783,1
4787,1
4823,2
4827,1
4831,1
4835,1
4839,1
4843,1
4887,1
4891,2
4903,2
4911,1
4923,2
4927,1
4935,1
4951,1
4955,2
4963,3
4967,1
4971,1
4979,1
4995,3
4999,1
5003,1
5007,1
5015,1
5035,2
5039,2
5043,2
5047,1
5051,1
5055,2
5063,1
5079,1
5083,1
5091,3
5107,1
5119,1
5139,1
5151,1
5159,3
5215,1
5231,1
5263,2
5299,1
5315,1
5335,2
5355,1
5387,1
5419,1
5439,1
5447,1
5487,1
5595,1
5643,1
5687,1
5707,1
5767,1
5851,1
5855,1
5863,1
5927,1
5947,1
5975,1
5979,1
5983,1
6019,1
6063,1
6067,1
6075,1
6087,1
6107,1
6167,1
6171,1
6219,1
6271,1
6283,1
6335,1
6431,1
6467,1
6511,1
6563,1
6599,1
6631,1
6675,1
6831,1
6851,1
6855,1
6991,1
7019,1
7035,1
7171,1
7303,1
7611,1
7631,1
7779,1
7827,1
7847,1
8023,1
8271,1
8431,1
8575,1
8831,1
9607,1
9943,1
10183,1
10527,1
10983,1
11143,1
11999,1
13031,1
19439,1
19759,1
24287,1
24943,1
25535,1
25823,1
25999,1
26031,1
26207,1
26559,1
27343,1
27839,1
37983,1
